galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,state_term_i,propagation_source_i,propagation_term_i,history_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
UGC08490,4.06,79.2,43.58972355957307,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.2220886882736375,2.246492218474486,-0.0371976953563677,0.4597312792138574,0.575487711274798,0.13986356892049745,0.5725734576208663,0.5048681505766609,0.5048681505766609,2.0,2.0,170553756.00982538,9.980735234567897,2,43.58972355957307,0.449624702530643,0.22700119202022703
UGC08490,4.39,79.2,42.21027836913659,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.2092768583573656,2.2304265026129015,-0.03685758496801158,0.47099287062015155,0.5732415634299797,0.140445174747654,0.5735887360151081,0.5120312167781341,0.5120312167781341,2.0,2.0,162378112.300568,10.801782160493824,3,42.21027836913659,0.46704193978362896,0.23914005271383157
UGC08490,4.74,79.2,40.773468088942344,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.195688553900714,2.2133871070021303,-0.036496861828846,0.4829369827177362,0.5708592854127481,0.14106202941282006,0.5746655464332434,0.5196284082039391,0.5196284082039391,2.0,2.0,153706975.03317383,11.672589506172837,3,40.773468088942344,0.4851834837254755,0.2521151213351106
UGC08490,5.08,78.8,39.16477243646387,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.182488486714252,2.1968345512659524,-0.03614644506508515,0.4945398344696756,0.5685450724817233,0.14166125965898135,0.575711590839432,0.5270085370175781,0.5270085370175781,2.0,2.0,145283584.54484805,12.518516641975307,3,39.16477243646387,0.5029851213646717,0.2650774529520046
UGC08490,5.41,78.5,37.26605157512666,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.17290074341739,2.185092998390861,-0.034296656422837156,0.5024543081379058,0.5506206267725084,0.138799135757138,0.5698222440772798,0.5294014825136554,0.5294014825136554,2.0,2.0,138793293.92166448,13.335649999999998,3,37.26605157512666,0.5252732283423356,0.27808042580916625
UGC08490,5.75,80.1,36.600875672584664,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.1661488494697476,2.177188768627669,-0.03092688315129255,0.5073629244137176,0.5169498181126905,0.1325109065452995,0.5570590381706803,0.5272413699165026,0.5272413699165026,2.0,2.0,133740609.60548626,14.173749999999997,3,36.600875672584664,0.5430602288066834,0.2863238189832051
UGC08490,6.09,80.1,36.22675806637961,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.1593969555221046,2.1692845388644773,-0.02755710987974795,0.5122715406895293,0.4832790094528726,0.126222677333461,0.5442958322640807,0.5250812573193498,0.5250812573193498,2.0,2.0,128687925.28930804,15.011849999999994,3,36.22675806637961,0.5477308605945117,0.2876032089535757
UGC08490,6.42,80.1,35.44658657755355,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.1528436466905694,2.1616127864472614,-0.024286447586778184,0.5170357858984054,0.45059851869481404,0.12011939603961773,0.5319080147664988,0.5229846774456428,0.5229846774456428,2.0,2.0,123783849.33537036,15.825299999999993,4,35.44658657755355,0.5574708292440255,0.29154870181754167
UGC08490,6.77,80.1,34.84153412236608,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.1458931676268196,2.1534760793380934,-0.020817563336658743,0.5220887732411528,0.41593739213323677,0.11364621890978396,0.5187694204508817,0.5207610321250443,0.5207610321250443,2.0,2.0,118582556.65695162,16.68804999999999,4,34.84153412236608,0.565024542791934,0.29424276408030886
UGC08490,7.11,79.8,34.18422004375703,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.1391412736791766,2.1455718495749014,-0.01744779006511413,0.5269973895169645,0.3822665834734188,0.10735798969794544,0.5060062145442821,0.5186009195278916,0.5186009195278916,2.0,2.0,113529872.3407734,17.52614999999999,4,34.18422004375703,0.5716263152411399,0.2964459327103956
UGC08490,7.44,79.8,34.435581888505965,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.134071951504131,2.1404143345651225,-0.01524350582060138,0.5305608777412111,0.3555012531589746,0.10126677295099618,0.49085827310161284,0.5146798358853718,0.5146798358853718,2.0,2.0,109801040.96605246,18.328328832923823,4,34.435581888505965,0.5684764174372686,0.2925833492313175
UGC08490,7.78,79.5,34.13930286341535,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.1302880308694685,2.137538579616804,-0.014006488645970785,0.533067980047764,0.33366076538638534,0.0950026728329457,0.47257481930483863,0.508870715750594,0.508870715750594,2.0,2.0,107098845.80830772,19.14388649877149,4,34.13930286341535,0.5705748067494925,0.29034881029987103
UGC08490,8.12,79.5,32.92032350995354,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.126504110234806,2.1346628246684856,-0.012769471471340192,0.535575082354317,0.31182027761379616,0.08873857271489521,0.4542913655080645,0.503061595615816,0.503061595615816,2.0,2.0,104396650.650563,19.959444164619153,4,32.92032350995354,0.5859078803779428,0.29474775318680857
UGC08490,8.46,78.8,32.696645087837375,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.122720189600143,2.1317870697201675,-0.01153245429670959,0.5380821846608698,0.2899797898412068,0.08247447259684469,0.43600791171129016,0.49725247548103796,0.49725247548103796,2.0,2.0,101694455.49281825,20.775001830466824,5,32.696645087837375,0.5850679557381043,0.2909264893154027
UGC08490,8.8,77.9,32.5522180503879,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.1189362689654803,2.128911314771849,-0.010295437122078996,0.5405892869674227,0.2681393020686176,0.07621037247879421,0.41772445791451596,0.49144335534626,0.49144335534626,2.0,2.0,98992260.33507352,21.59055949631449,5,32.5522180503879,0.5821281379924532,0.28608300537648185
UGC08490,9.13,77.2,31.829610428027546,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.1152636401141898,2.1261201408514223,-0.00909480280552577,0.5430226509708417,0.24694118158345743,0.0701305105995099,0.39997875275882333,0.48580509168603436,0.48580509168603436,2.0,2.0,96369541.50549774,22.382130171990166,5,31.829610428027546,0.5876993467872079,0.28550733504978204
UGC08490,9.47,77.6,31.114115767606187,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.113316033905172,2.124639972863317,-0.00845810278917179,0.5443130712756851,0.23569975405344834,0.06690634142110158,0.3905681515398955,0.48281510338136924,0.48281510338136924,2.0,2.0,94978705.76254089,22.801902499999994,5,31.114115767606187,0.5990448999019821,0.28922792527625746
UGC08490,9.77,76.6,30.863068544783424,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.113316033905172,2.124639972863317,-0.00845810278917179,0.5443130712756851,0.23569975405344834,0.06690634142110158,0.3905681515398955,0.48281510338136924,0.48281510338136924,2.0,2.0,94978705.76254089,22.801902499999994,5,30.863068544783424,0.5970878780054383,0.28828304554695805
UGC08490,10.15,77.6,30.777426793024787,3.69,1.45,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC08490_structure_enriched.csv,2.113316033905172,2.124639972863317,-0.00845810278917179,0.5443130712756851,0.23569975405344834,0.06690634142110158,0.3905681515398955,0.48281510338136924,0.48281510338136924,2.0,2.0,94978705.76254089,22.801902499999994,5,30.777426793024787,0.6033836753476187,0.29132275159159104
