galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC2903,0.32,44.0,8.0,0.01,197.82,0.0,6050.0,197.82000025275502,-153.82000025275502,153.82000025275502,-3.495909096653523
NGC2903,0.64,64.0,8.0,0.03,204.19,0.0,6400.0,204.19000220382975,-140.19000220382975,140.19000220382975,-2.19046878443484
NGC2903,0.96,128.0,8.0,0.08,209.11,0.0,17066.666666666668,209.11001530295005,-81.11001530295005,81.11001530295005,-0.6336719945542972
NGC2903,1.28,148.0,8.0,0.07,219.11,0.0,17112.5,219.11001118159803,-71.11001118159803,71.11001118159803,-0.480473048524311
NGC2903,1.6,157.0,8.0,1.76,225.96,0.0,15405.625,225.96685420654066,-68.96685420654066,68.96685420654066,-0.43927932615630993
NGC2903,1.92,189.0,8.0,5.17,232.02,0.0,18604.6875,232.0775932743185,-43.0775932743185,43.0775932743185,-0.22792377393819313
NGC2903,2.24,195.0,6.0,8.23,251.26,0.0,16975.446428571428,251.39475034296163,-56.39475034296163,56.39475034296163,-0.2892038479126237
NGC2903,2.56,201.0,6.0,11.05,278.7,0.0,15781.640625,278.9189712084855,-77.91897120848552,77.91897120848552,-0.38765657317654484
NGC2903,2.88,214.0,4.0,13.64,291.79,0.0,15901.388888888889,292.1086333883338,-78.10863338833383,78.10863338833383,-0.3649936139641768
NGC2903,3.2,215.0,4.0,16.01,300.53,0.0,14445.3125,300.95614464569417,-85.95614464569417,85.95614464569417,-0.39979602160787986
NGC2903,3.52,215.0,4.0,18.18,298.29,0.0,13132.102272727272,298.84349833985016,-83.84349833985016,83.84349833985016,-0.3899697597202333
NGC2903,3.84,216.0,3.0,20.14,289.57,0.0,12150.0,290.2695376714546,-74.2695376714546,74.2695376714546,-0.3438404521826602
NGC2903,4.8,214.0,2.0,24.78,274.65,0.0,9540.833333333334,275.7656086244258,-61.765608624425795,61.765608624425795,-0.2886243393664757
NGC2903,5.76,210.0,2.0,25.77,255.87,0.0,7656.25,257.16444116557017,-47.16444116557017,47.16444116557017,-0.22459257697890556
NGC2903,6.72,205.0,2.0,24.89,236.77,0.0,6253.7202380952385,238.07466265858702,-33.074662658587016,33.074662658587016,-0.16133981784676593
NGC2903,7.68,203.0,1.0,25.19,221.37,0.0,5365.755208333334,222.79859290399477,-19.798592903994773,19.798592903994773,-0.09753001430539297
NGC2903,8.64,201.0,1.0,25.4,209.59,0.0,4676.041666666666,211.12349016630054,-10.123490166300542,10.123490166300542,-0.050365622717913144
NGC2903,9.6,201.0,1.0,27.64,199.24,0.0,4208.4375,201.14807282198853,-0.148072821988535,0.148072821988535,-0.0007366807064106219
NGC2903,10.56,199.0,1.0,32.7,189.8,0.0,3750.094696969697,192.8705237041209,6.129476295879101,6.129476295879101,0.030801388421503022
NGC2903,11.52,197.0,1.0,37.22,181.59,0.0,3368.8368055555557,186.40738635482614,10.592613645173856,10.592613645173856,0.05376961241205003
NGC2903,12.48,196.0,2.0,37.86,174.1,0.0,3078.205128205128,180.43311266666103,15.566887333338968,15.566887333338968,0.07942289455785188
NGC2903,13.44,193.0,3.0,36.33,167.37,0.0,2771.502976190476,175.13118116627456,17.86881883372544,17.86881883372544,0.09258455354261887
NGC2903,14.4,190.0,3.0,35.33,161.19,0.0,2506.9444444444443,170.70791476654404,19.292085233455964,19.292085233455964,0.10153729070239981
NGC2903,15.36,188.0,5.0,35.01,155.25,0.0,2301.041666666667,166.8783122166557,21.1216877833443,21.1216877833443,0.1123494031028952
NGC2903,16.32,187.0,5.0,34.43,150.2,0.0,2142.7083333333335,164.0593074152152,22.940692584784813,22.940692584784813,0.12267750045339472
NGC2903,17.28,188.0,3.0,33.18,145.58,0.0,2045.3703703703702,161.77074544438986,26.22925455561014,26.22925455561014,0.13951731146601137
NGC2903,18.24,186.0,3.0,32.48,141.36,0.0,1896.7105263157896,160.1559783605969,25.84402163940311,25.84402163940311,0.13894635290001672
NGC2903,19.2,185.0,3.0,31.94,137.48,0.0,1782.5520833333335,158.96247411168136,26.03752588831864,26.03752588831864,0.14074338318010077
NGC2903,20.16,185.0,3.0,31.23,133.91,0.0,1697.6686507936508,158.12177249220366,26.87822750779634,26.87822750779634,0.1452877162583586
NGC2903,21.12,181.0,3.0,30.85,130.6,0.0,1551.183712121212,157.57509294161565,23.42490705838435,23.42490705838435,0.1294193760131732
NGC2903,22.08,178.0,3.0,30.69,127.55,0.0,1434.9637681159422,157.1916703227404,20.808329677259593,20.808329677259593,0.1169007285239303
NGC2903,23.04,177.0,3.0,30.33,124.7,0.0,1359.765625,156.90644116100742,20.09355883899258,20.09355883899258,0.11352293129374338
NGC2903,24.0,182.0,4.0,30.72,122.05,0.0,1380.1666666666667,157.08153962870503,24.91846037129497,24.91846037129497,0.13691461742469763
NGC2903,24.96,180.0,8.0,30.86,119.57,0.0,1298.076923076923,157.45265065060744,22.54734934939256,22.54734934939256,0.1252630519410698
