galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
UGC06614,3.23,194.0,16.7,-7.97,37.15,248.5,11652.012383900928,251.3879340779903,-57.38793407799031,57.38793407799031,-0.29581409318551705
UGC06614,9.18,172.0,8.1,-15.63,83.53,176.71,3222.657952069717,196.08156950616242,-24.081569506162424,24.081569506162424,-0.14000912503582805
UGC06614,10.64,170.0,10.7,-16.24,92.09,164.32,2716.1654135338345,189.06445488245535,-19.06445488245535,19.06445488245535,-0.11214385224973736
UGC06614,11.58,170.0,6.8,-16.14,99.29,157.52,2495.6822107081175,186.89985045472886,-16.899850454728863,16.899850454728863,-0.09941088502781684
UGC06614,12.52,171.0,6.8,-16.04,107.74,151.54,2335.543130990415,186.62679550375395,-15.626795503753954,15.626795503753954,-0.0913847690278009
UGC06614,13.57,172.0,12.1,-16.04,120.8,145.51,2180.1031687546056,189.79747548373766,-17.797475483737657,17.797475483737657,-0.10347369467289336
UGC06614,15.76,174.0,19.6,-15.53,131.65,135.02,1921.0659898477159,189.21760964561412,-15.217609645614118,15.217609645614118,-0.08745752669893171
UGC06614,24.94,193.0,23.2,18.69,111.71,107.35,1493.5445068163592,164.74264271289397,28.257357287106032,28.257357287106032,0.14641117765339914
UGC06614,26.3,194.0,23.0,21.04,108.26,104.53,1431.0266159695816,163.50093862673276,30.49906137326724,30.49906137326724,0.1572116565632332
UGC06614,34.96,201.0,7.2,34.22,92.64,90.67,1155.6350114416475,166.48294072644998,34.51705927355002,34.51705927355002,0.17172666305248765
UGC06614,36.84,202.0,17.1,37.39,88.8,88.32,1107.600434310532,168.08907357481172,33.91092642518828,33.91092642518828,0.16787587339202117
UGC06614,47.38,205.0,16.0,54.35,75.25,77.88,886.9776276910088,182.91603599173487,22.083964008265127,22.083964008265127,0.10772665369885429
UGC06614,64.59,204.0,16.0,61.29,63.17,66.7,644.3102647468648,203.66516186785984,0.3348381321401632,0.3348381321401632,0.0016413633928439374
