galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC4157,1.74,96.4,12.1,5.73,129.95,70.64,5340.781609195403,148.01974530446944,-51.61974530446943,51.61974530446943,-0.5354745363534174
NGC4157,3.5,157.0,10.5,16.49,217.21,49.8,7042.571428571428,223.45501605468607,-66.45501605468607,66.45501605468607,-0.423280357036217
NGC4157,5.24,192.0,8.4,21.44,237.63,40.7,7035.114503816793,242.04169165662347,-50.04169165662347,50.04169165662347,-0.2606338107115806
NGC4157,6.98,201.0,6.9,24.35,246.25,35.27,5788.108882521489,249.95191117492982,-48.95191117492982,48.95191117492982,-0.24354184664144188
NGC4157,8.72,201.0,7.3,30.5,251.02,31.55,4633.142201834862,254.82678999665637,-53.82678999665637,53.82678999665637,-0.26779497510774314
NGC4157,10.47,194.0,6.4,41.92,230.73,28.8,3594.6513849092644,236.26904007931296,-42.26904007931296,42.26904007931296,-0.21788164989336575
NGC4157,12.19,190.0,6.0,51.62,208.57,26.69,2961.4438063986877,216.51426142404569,-26.514261424045685,26.514261424045685,-0.13954874433708256
NGC4157,13.94,186.0,6.4,50.11,192.8,24.96,2481.7790530846487,200.76317814778687,-14.763178147786874,14.763178147786874,-0.07937192552573588
NGC4157,15.68,184.0,6.4,48.39,179.28,23.53,2159.183673469388,187.18058499748312,-3.1805849974831233,3.1805849974831233,-0.017285788029799583
NGC4157,17.42,182.0,7.3,52.05,169.24,22.32,1901.4925373134326,178.64324656424884,3.356753435751159,3.356753435751159,0.018443700196434938
NGC4157,19.16,181.0,6.6,50.54,160.07,21.29,1709.8643006263048,170.1398492180022,10.860150781997788,10.860150781997788,0.06000083304971154
NGC4157,20.9,183.0,6.5,48.06,151.49,20.38,1602.3444976076555,162.82918142794412,20.17081857205588,20.17081857205588,0.11022305230631628
NGC4157,22.65,185.0,6.5,52.27,145.0,19.58,1511.037527593819,160.3488590490341,24.651140950965896,24.651140950965896,0.1332494105457616
NGC4157,24.39,186.0,9.1,50.33,138.91,18.87,1418.450184501845,156.868051239247,29.131948760753005,29.131948760753005,0.15662338043415594
NGC4157,26.13,186.0,11.4,47.42,133.62,18.23,1323.9954075774972,154.2648803364335,31.735119663566508,31.735119663566508,0.17061892292240058
NGC4157,27.87,184.0,13.6,44.83,128.95,17.65,1214.782920703265,152.56717593545372,31.43282406454628,31.43282406454628,0.17083056556818632
NGC4157,29.61,185.0,13.6,43.0,124.77,17.12,1155.8595069233368,151.71550749745157,33.28449250254843,33.28449250254843,0.17991617568945098
