galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_radius_term_i,eta_sigma_term_i,eta_dw_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC2683,2.89,189.0,222.856756011569,10.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,1,2.2954341592874945,0.1849904057081675,0.3309398473929812,2403973.635254783,2467479.6230093976,0.6675049510365004,1647054.8649404505,0.3324950489634996,0.6063992954580744,0.5,0.13637722714167033,39267335.51592411,2156.6275119999996,222.856756011569,0.1791362751934867,0.0595619245915973
NGC2683,5.77,212.0,238.81344350768867,5.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,1,2.2954341592874945,0.1849904057081675,0.3309398473929812,2403973.635254783,2467479.6230093976,0.6675049510365004,1647054.8649404505,0.3324950489634996,0.6063992954580744,0.5,0.13637722714167033,39267335.51592411,2156.6275119999996,238.81344350768867,0.12647850711173902,0.042053477414948
NGC2683,8.66,206.0,205.3138022637543,5.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,1,2.2954341592874945,0.1849904057081675,0.3309398473929812,2403973.635254783,2467479.6230093976,0.6675049510365004,1647054.8649404505,0.3324950489634996,0.6063992954580744,0.5,0.13637722714167033,39267335.51592411,2156.6275119999996,205.3138022637543,0.0033310569720665173,0.0011075599510274633
NGC2683,11.54,200.0,191.9199512817779,5.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,1,2.2954341592874945,0.1849904057081675,0.3309398473929812,2403973.635254783,2467479.6230093976,0.6675049510365004,1647054.8649404505,0.3324950489634996,0.6063992954580744,0.5,0.13637722714167033,39267335.51592411,2156.6275119999996,191.9199512817779,0.04040024359111044,0.013432880970963576
NGC2683,17.31,190.0,150.1313458275786,10.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,2,2.110443753579327,0.1849904057081675,0.12174596612029234,210774.23331619104,935088.196370131,0.5516804783291513,515869.90345341724,0.4483195216708487,0.22317849682589155,0.5,0.2597041642804487,9358661.365027227,9699.220556999997,150.1313458275786,0.20983502196011264,0.09407313667494974
NGC2683,20.2,169.0,137.24746300023182,10.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,2,2.110443753579327,0.1849904057081675,0.12174596612029234,210774.23331619104,935088.196370131,0.5516804783291513,515869.90345341724,0.4483195216708487,0.22317849682589155,0.5,0.2597041642804487,9358661.365027227,9699.220556999997,137.24746300023182,0.18788483431815492,0.08423243905072188
NGC2683,23.08,150.0,127.01034170491788,10.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,2,2.110443753579327,0.1849904057081675,0.12174596612029234,210774.23331619104,935088.196370131,0.5516804783291513,515869.90345341724,0.4483195216708487,0.22317849682589155,0.5,0.2597041642804487,9358661.365027227,9699.220556999997,127.01034170491788,0.1532643886338808,0.06871141740151651
NGC2683,28.85,160.0,112.4125299955481,10.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,2,2.110443753579327,0.1849904057081675,0.12174596612029234,210774.23331619104,935088.196370131,0.5516804783291513,515869.90345341724,0.4483195216708487,0.22317849682589155,0.5,0.2597041642804487,9358661.365027227,9699.220556999997,112.4125299955481,0.2974216875278244,0.13333994868701085
NGC2683,31.74,155.0,106.83666692666895,10.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,2,2.110443753579327,0.1849904057081675,0.12174596612029234,210774.23331619104,935088.196370131,0.5516804783291513,515869.90345341724,0.4483195216708487,0.22317849682589155,0.5,0.2597041642804487,9358661.365027227,9699.220556999997,106.83666692666895,0.3107311811182648,0.13930685448715835
NGC2683,34.62,151.0,102.08162910142059,12.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,2,2.110443753579327,0.1849904057081675,0.12174596612029234,210774.23331619104,935088.196370131,0.5516804783291513,515869.90345341724,0.4483195216708487,0.22317849682589155,0.5,0.2597041642804487,9358661.365027227,9699.220556999997,102.08162910142059,0.32396272118264513,0.14523881219978999
