r_kpc,v_obs_kms,v_vis_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,h_kpc,segment_index,Dw_i,sigma_i,beta_i,source_core_i,info_source_i,I_struct_i,gamma_topo,alpha_geom_i,alpha_mass_i,weight_geom_i,weight_mass_i,mass_bar_segment_msun,mass_norm_i,alpha_relax_i,neighbor_gradient_i,ell_info_kpc,c_info_gal,tau_struct_gal,mean_dw_pert,mean_sigma,mean_beta,r_scale,dw_internal,dw_external,observer_gap,observer_factor,factor_dw,factor_sigma,factor_rscale,factor_beta,gamma_raw,g_topo_km2s2_per_kpc,v_struct_kms,v_topo_total_kms,rotation_residual_topo_kms,rotation_residual_vis_only_kms
0.87,47.1,39.23971967280092,8.2,NGC4183,2.5,39.16,0.0,2549.896551724138,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,1,2.0827191908299607,0.09796679864997282,0.8974553034439651,0.03213655093022737,0.028841118066729638,0.17167508748459817,476207.57655589364,2.0902612310523567,2.073570784358589,0.11784511784511784,0.09715272507646426,1846572703.4668882,0.32803512386934863,0.14194768332828156,0.027990513899992235,3.5,1.0,2.0,0.19528572178621414,0.0513129491783487,0.9654000206414107,3.1847364327823127,2.2246668741582423,2.195285721786214,0.029381152372028208,1.1191456233608428,6.509524059573805,5.13129491793487,1.273894573113325,1.0,476207.57655589364,108010.27528875877,306.54353606171526,309.04481083043623,-261.9448108304362,7.860280327199078
1.74,65.9,49.12124591253768,6.6,NGC4183,5.78,48.78,0.0,2495.8678160919544,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,1,2.0827191908299607,0.09796679864997282,0.8974553034439651,0.03213655093022737,0.028841118066729638,0.17167508748459817,476207.57655589364,2.0902612310523567,2.073570784358589,0.11784511784511784,0.09715272507646426,1846572703.4668882,0.32803512386934863,0.14194768332828156,0.027990513899992235,3.5,1.0,2.0,0.19528572178621414,0.0513129491783487,0.9654000206414107,3.1847364327823127,2.2246668741582423,2.195285721786214,0.029381152372028208,1.1191456233608428,6.509524059573805,5.13129491793487,1.273894573113325,1.0,476207.57655589364,27002.568822189693,216.75901307814183,222.25518340549465,-156.35518340549464,16.778754087462325
2.61,76.1,58.009813824903794,5.6,NGC4183,11.64,56.83,0.0,2218.854406130268,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,1,2.0827191908299607,0.09796679864997282,0.8974553034439651,0.03213655093022737,0.028841118066729638,0.17167508748459817,476207.57655589364,2.0902612310523567,2.073570784358589,0.11784511784511784,0.09715272507646426,1846572703.4668882,0.32803512386934863,0.14194768332828156,0.027990513899992235,3.5,1.0,2.0,0.19528572178621414,0.0513129491783487,0.9654000206414107,3.1847364327823127,2.2246668741582423,2.195285721786214,0.029381152372028208,1.1191456233608428,6.509524059573805,5.13129491793487,1.273894573113325,1.0,476207.57655589364,12001.141698750977,176.98299306357106,186.2474653082292,-110.14746530822921,18.0901861750962
3.5,85.7,61.092308026461076,5.6,NGC4183,13.9,59.49,0.0,2098.4257142857145,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,1,2.0827191908299607,0.09796679864997282,0.8974553034439651,0.03213655093022737,0.028841118066729638,0.17167508748459817,476207.57655589364,2.0902612310523567,2.073570784358589,0.11784511784511784,0.09715272507646426,1846572703.4668882,0.32803512386934863,0.14194768332828156,0.027990513899992235,3.5,1.0,2.0,0.19528572178621414,0.0513129491783487,0.9654000206414107,3.1847364327823127,2.2246668741582423,2.195285721786214,0.029381152372028208,1.1191456233608428,6.509524059573805,5.13129491793487,1.273894573113325,1.0,476207.57655589364,6673.712438045838,152.83322130073824,164.59120156667072,-78.89120156667072,24.607691973538927
5.24,99.3,72.29271747555214,5.2,NGC4183,23.49,68.37,0.0,1881.7729007633584,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,2,2.1806859894799335,0.08564015554000659,0.9660342133053799,0.06325285848291859,0.061104425383862786,0.24997958628411027,476207.57655589364,2.024312074453193,2.203174745768444,0.050761421319796954,0.35296581466151683,9361191609.134169,0.7385887856470575,0.04398088467830874,0.03281232013027073,3.5,1.0,2.0,0.19528572178621414,0.0513129491783487,0.9654000206414107,3.1847364327823127,2.2246668741582423,2.195285721786214,0.029381152372028208,1.1191456233608428,6.509524059573805,5.13129491793487,1.273894573113325,1.0,476207.57655589364,4335.490828506535,150.7248219152182,167.16521450760695,-67.86521450760695,27.00728252444786
6.11,103.0,76.5028267451602,5.2,NGC4183,25.97,71.96,0.0,1736.3338788870703,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,2,2.1806859894799335,0.08564015554000659,0.9660342133053799,0.06325285848291859,0.061104425383862786,0.24997958628411027,476207.57655589364,2.024312074453193,2.203174745768444,0.050761421319796954,0.35296581466151683,9361191609.134169,0.7385887856470575,0.04398088467830874,0.03281232013027073,3.5,1.0,2.0,0.19528572178621414,0.0513129491783487,0.9654000206414107,3.1847364327823127,2.2246668741582423,2.195285721786214,0.029381152372028208,1.1191456233608428,6.509524059573805,5.13129491793487,1.273894573113325,1.0,476207.57655589364,3188.734975337606,139.58212886796352,159.17240087186212,-56.17240087186212,26.497173254839794
6.98,107.0,80.57107421401305,5.2,NGC4183,27.48,75.74,0.0,1640.2578796561604,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,2,2.1806859894799335,0.08564015554000659,0.9660342133053799,0.06325285848291859,0.061104425383862786,0.24997958628411027,476207.57655589364,2.024312074453193,2.203174745768444,0.050761421319796954,0.35296581466151683,9361191609.134169,0.7385887856470575,0.04398088467830874,0.03281232013027073,3.5,1.0,2.0,0.19528572178621414,0.0513129491783487,0.9654000206414107,3.1847364327823127,2.2246668741582423,2.195285721786214,0.029381152372028208,1.1191456233608428,6.509524059573805,5.13129491793487,1.273894573113325,1.0,476207.57655589364,2443.374294398261,130.5938458538528,153.4485274445469,-46.4485274445469,26.428925785986948
8.72,114.0,87.84098929315404,6.1,NGC4183,35.45,80.37,0.0,1490.366972477064,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,3,2.253999501909974,0.04594715125911364,0.9747363034816051,0.04594715125911364,0.04478635637381861,0.24097743949803632,476207.57655589364,2.0127330570764475,2.2695435894740297,0.032213529682466636,0.5,17160333196.635647,1.0,0.02933262775173162,0.012798649375797671,3.5,1.0,2.0,0.19528572178621414,0.0513129491783487,0.9654000206414107,3.1847364327823127,2.2246668741582423,2.195285721786214,0.029381152372028208,1.1191456233608428,6.509524059573805,5.13129491793487,1.273894573113325,1.0,476207.57655589364,1509.1753964839388,114.7170844178841,144.48546244290443,-30.485462442904435,26.15901070684596
9.6,115.0,86.74577396046449,6.1,NGC4183,36.42,78.73,0.0,1377.6041666666667,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,3,2.253999501909974,0.04594715125911364,0.9747363034816051,0.04594715125911364,0.04478635637381861,0.24097743949803632,476207.57655589364,2.0127330570764475,2.2695435894740297,0.032213529682466636,0.5,17160333196.635647,1.0,0.02933262775173162,0.012798649375797671,3.5,1.0,2.0,0.19528572178621414,0.0513129491783487,0.9654000206414107,3.1847364327823127,2.2246668741582423,2.195285721786214,0.029381152372028208,1.1191456233608428,6.509524059573805,5.13129491793487,1.273894573113325,1.0,476207.57655589364,1245.1745059462278,109.33286448769093,139.56541318350972,-24.56541318350972,28.25422603953551
10.47,111.0,83.76407344440693,5.6,NGC4183,37.82,74.74,0.0,1176.7908309455586,NGC4183,NGC4183,Bizyaev_2014,,False,unique_to_2014,NGC04183,,EON_183.320_43.699,NGC04183,NGC04183,183.320328,43.698582,r,30.24,0.48,9.99,0.87,0.3303571428571429,3.0270270270270268,21.24,0.1,-0.066,12.16,0.08,SD,920.0,NGC4183,NED,thick_like,NGC04183,NGC04183,NGC4183,183.320328,43.698582,NGC4183,NGC4183,NED,,True,name_exact,NGC4183,74.0,0.0,Bizyaev_2014,0.35,3,2.253999501909974,0.04594715125911364,0.9747363034816051,0.04594715125911364,0.04478635637381861,0.24097743949803632,476207.57655589364,2.0127330570764475,2.2695435894740297,0.032213529682466636,0.5,17160333196.635647,1.0,0.02933262775173162,0.012798649375797671,3.5,1.0,2.0,0.19528572178621414,0.0513129491783487,0.9654000206414107,3.1847364327823127,2.2246668741582423,2.195285721786214,0.029381152372028208,1.1191456233608428,6.509524059573805,5.13129491793487,1.273894573113325,1.0,476207.57655589364,1046.8376237378486,104.6918808720871,134.0776264726344,-23.077626472634392,27.235926555593068
