r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,d_i,d_gal_mean,sigma_i,sigma_norm,sigma_desc_i,beta_i,omega_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,a_i,psi_i,g_scale_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
3.46,53.7,34.20640437111156,4.19,UGC04278,-7.65,33.34,0.0,833.4364161849712,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,3,0.35,3.0516912856987366,3.0793069742022596,-0.027615688503523028,-1.0,-0.0386427121247786,1.0,1.1258476562331674,0.3499855685811925,0.5,0.5171898355754858,0.5171898355754858,0.49942608058837223,334.1131566917127,-7.517800320713484,338.1728612716763,330.6550609509628,33.82405225413317,19.87594774586683,19.493595628888443
3.74,58.0,34.94243981178189,7.53,UGC04278,-8.9,33.79,0.0,899.4652406417111,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,3,0.35,3.0516912856987366,3.0793069742022596,-0.027615688503523028,-1.0,-0.0386427121247786,1.0,1.1258476562331674,0.3499855685811925,0.5,0.5171898355754858,0.5171898355754858,0.49942608058837223,334.1131566917127,-7.517800320713484,326.46366310160425,318.94586278089076,34.53776956898826,23.46223043101174,23.057560188218112
4.29,67.5,35.66106139755237,4.0,UGC04278,-10.37,34.12,0.0,1062.062937062937,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,4,0.35,3.052984492554216,3.0793069742022596,-0.026322481648043627,-0.9531712977094733,-0.036834801547270105,1.0,1.1518849887050004,0.3569529841834805,0.5,0.7242152466367714,0.7242152466367714,0.6205376892537824,273.64618264838253,-8.408615824323851,296.43620046620043,288.02758464187656,35.15164772971035,32.34835227028965,31.838938602447627
4.57,71.3,35.604461799049844,4.0,UGC04278,-8.76,34.51,0.0,1112.4048140043762,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,4,0.35,3.052984492554216,3.0793069742022596,-0.026322481648043627,-0.9531712977094733,-0.036834801547270105,1.0,1.1518849887050004,0.3569529841834805,0.5,0.7242152466367714,0.7242152466367714,0.6205376892537824,273.64618264838253,-8.408615824323851,277.3911816192559,268.98256579493204,35.060666361078184,36.23933363892181,35.69553820095015
4.85,75.6,35.01839802161144,4.0,UGC04278,1.41,34.99,0.0,1178.424742268041,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,4,0.35,3.052984492554216,3.0793069742022596,-0.026322481648043627,-0.9531712977094733,-0.036834801547270105,1.0,1.1518849887050004,0.3569529841834805,0.5,0.7242152466367714,0.7242152466367714,0.6205376892537824,273.64618264838253,-8.408615824323851,252.84292783505157,244.43431201072772,34.43118373294809,41.1688162670519,40.581601978388555
5.13,80.0,36.532222762925336,4.0,UGC04278,9.52,35.27,0.0,1247.5633528265107,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,4,0.35,3.052984492554216,3.0793069742022596,-0.026322481648043627,-0.9531712977094733,-0.036834801547270105,1.0,1.1518849887050004,0.3569529841834805,0.5,0.7242152466367714,0.7242152466367714,0.6205376892537824,273.64618264838253,-8.408615824323851,260.15658869395713,251.7479728696333,35.93698792082078,44.06301207917922,43.467777237074664
5.68,84.8,42.6416228584232,15.7,UGC04278,23.98,35.26,0.0,1266.0281690140846,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,5,0.35,3.0974718577745914,3.0793069742022596,0.018164883572331814,0.6577740609296943,0.02542535614547861,1.0,1.267373064728655,0.5561486107416095,0.5,0.9245142002989537,0.9245142002989537,0.7097463258749452,378.1244115429141,11.26470493064251,320.12464788732393,331.3893528179664,43.38538376004123,41.41461623995877,42.1583771415768
5.86,86.3,44.694300531499536,16.8,UGC04278,27.31,35.38,0.0,1270.9368600682592,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,5,0.35,3.0974718577745914,3.0793069742022596,0.018164883572331814,0.6577740609296943,0.02542535614547861,1.0,1.267373064728655,0.5561486107416095,0.5,0.9245142002989537,0.9245142002989537,0.7097463258749452,378.1244115429141,11.26470493064251,340.88404436860066,352.14874929924315,45.42677262246973,40.87322737753027,41.60569946850046
6.36,90.2,50.74600476884855,8.07,UGC04278,36.83,34.91,0.0,1279.2515723270442,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,5,0.35,3.0974718577745914,3.0793069742022596,0.018164883572331814,0.6577740609296943,0.02542535614547861,1.0,1.267373064728655,0.5561486107416095,0.5,0.9245142002989537,0.9245142002989537,0.7097463258749452,378.1244115429141,11.26470493064251,404.8988993710691,416.1636043017116,51.44706525506471,38.752934744935295,39.45399523115145
6.51,91.3,52.11115043826993,4.0,UGC04278,39.02,34.54,0.0,1280.4439324116745,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,5,0.35,3.0974718577745914,3.0793069742022596,0.018164883572331814,0.6577740609296943,0.02542535614547861,1.0,1.267373064728655,0.5561486107416095,0.5,0.9245142002989537,0.9245142002989537,0.7097463258749452,378.1244115429141,11.26470493064251,417.1385560675884,428.4032609982309,52.81008643335554,38.489913566644454,39.188849561730066
6.69,92.8,51.48213282295131,8.75,UGC04278,38.64,34.02,0.0,1287.270553064275,UGC04278,UGC4278,Bizyaev_2014,,False,unique_to_2014,IC02233,,EON_123.495_45.742,IC02233,IC02233,123.495461,45.742138,r,51.12,0.52,7.78,0.73,0.1521909233176838,6.570694087403599,22.9,0.11,0.183,12.43,0.06,IR,585.0,IC2233,NED,intermediate,IC02233,IC02233,IC2233,123.495461,45.742138,IC2233,IC2233,NED,,True,coord_strict,UGC04278,113.0,1.289169934879393e-05,Bizyaev_2014,5,0.35,3.0974718577745914,3.0793069742022596,0.018164883572331814,0.6577740609296943,0.02542535614547861,1.0,1.267373064728655,0.5561486107416095,0.5,0.9245142002989537,0.9245142002989537,0.7097463258749452,378.1244115429141,11.26470493064251,396.1748878923767,407.4395928230192,52.208915675256065,40.59108432474393,41.31786717704869
