r_kpc,v_obs_kms,v_bar_internal_kms,v_err_kms,galaxy,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,matched_sparc_name,matched_sparc_name_norm,included_source_catalog,secondary_source_catalog,duplicate_flag,duplicate_status,source_object_name_primary,source_object_name_secondary,structure_2014_Name,structure_2014_preferred_name,structure_2014_catalog_name_normalized,structure_2014_RAJ2000,structure_2014_DEJ2000,structure_2014_Band,structure_2014_h,structure_2014_e_h,structure_2014_z0,structure_2014_e_z0,structure_2014_z0_over_h,structure_2014_h_over_z0,structure_2014_S0,structure_2014_e_S0,structure_2014_gradz0,structure_2014_mag,structure_2014_B/T,structure_2014_Type,structure_2014_RV,structure_2014_AName,structure_2014_NED,structure_2014_thickness_flag,structure_2014_biz_name,structure_2014_biz_name_norm,structure_2014_biz_catalog_token,structure_2014_RA_match_deg,structure_2014_DE_match_deg,structure_2014_biz_aname_norm,structure_2014_biz_aname_token,structure_2014_biz_ned_norm,structure_2014_biz_ned_token,structure_2014_matched,structure_2014_match_reason,structure_2014_matched_sparc_name,structure_2014_matched_sparc_index,structure_2014_matched_sep_deg,structure_2014___source_catalog__,segment_index,h_i_kpc,alpha_i,d_i,d_gal_mean,sigma0_i,sigma1_i,delta_d_eff_i,beta_i,density_ratio_i,thickness_visibility_i,radial_visibility_i,omega_i,a_i,g_scale_i,delta_mag_i,g_trans_raw_km2s2_per_kpc,g_cap_i,g_trans_km2s2_per_kpc,g_bar_internal_km2s2_per_kpc,g_desc_km2s2_per_kpc,v_desc_kms,rotation_residual_desc_kms,rotation_residual_bar_only_kms
3.44,285.0,289.9312589218348,14.4,NGC2841,-0.57,163.4,239.5,23611.918604651164,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,1,0.35,-0.8664388732793312,2.696746394352234,2.564415803702775,0.13233059064945918,0.0,0.13233059064945918,1.608317759788054,0.9408909251462103,0.5,0.07817410433689503,1.1315348219296144,0.07817410433689503,2898.1627255038593,0.4145574457133595,170.92680765441753,13682.37716288888,170.91791648134233,24436.085726744186,24607.00364322553,290.9434524657598,-5.943452465759776,-4.931258921834797
3.77,297.0,286.07929722368937,13.6,NGC2841,-0.57,171.13,229.25,23397.61273209549,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,1,0.35,-0.8664388732793312,2.696746394352234,2.564415803702775,0.13233059064945918,0.0,0.13233059064945918,1.608317759788054,0.9408909251462103,0.5,0.07817410433689503,1.1315348219296144,0.07817410433689503,2898.1627255038593,0.4145574457133595,170.92680765441753,13682.37716288888,170.91791648134233,21708.584694960213,21879.502611441556,287.20328139687865,9.796718603121349,10.920702776310634
4.13,303.0,284.22515177232293,8.47,NGC2841,-0.43,180.88,219.24,22229.78208232445,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,1,0.35,-0.8664388732793312,2.696746394352234,2.564415803702775,0.13233059064945918,0.0,0.13233059064945918,1.608317759788054,0.9408909251462103,0.5,0.07817410433689503,1.1315348219296144,0.07817410433689503,2898.1627255038593,0.4145574457133595,170.92680765441753,13682.37716288888,170.91791648134233,19560.275278450365,19731.193194931708,285.464232251727,17.535767748272974,18.77484822767707
4.47,306.0,282.78312361242496,5.93,NGC2841,-0.1,188.37,210.91,20947.65100671141,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,1,0.35,-0.8664388732793312,2.696746394352234,2.564415803702775,0.13233059064945918,0.0,0.13233059064945918,1.608317759788054,0.9408909251462103,0.5,0.07817410433689503,1.1315348219296144,0.07817410433689503,2898.1627255038593,0.4145574457133595,170.92680765441753,13682.37716288888,170.91791648134233,17889.551454138706,18060.46937062005,284.1307763806512,21.869223619348816,23.21687638757504
4.8,307.0,281.6261658653187,5.93,NGC2841,-0.19,194.64,203.54,19635.208333333336,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,1,0.35,-0.8664388732793312,2.696746394352234,2.564415803702775,0.13233059064945918,0.0,0.13233059064945918,1.608317759788054,0.9408909251462103,0.5,0.07817410433689503,1.1315348219296144,0.07817410433689503,2898.1627255038593,0.4145574457133595,170.92680765441753,13682.37716288888,170.91791648134233,16523.603604166667,16694.52152064801,283.0789700756848,23.921029924315178,25.373834134681317
5.13,304.0,281.0518416591501,8.47,NGC2841,-0.28,200.57,196.88,18014.81481481481,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,1,0.35,-0.8664388732793312,2.696746394352234,2.564415803702775,0.13233059064945918,0.0,0.13233059064945918,1.608317759788054,0.9408909251462103,0.5,0.07817410433689503,1.1315348219296144,0.07817410433689503,2898.1627255038593,0.4145574457133595,170.92680765441753,13682.37716288888,170.91791648134233,15397.687660818712,15568.605577300055,282.607407212814,21.392592787186004,22.948158340849886
5.48,308.0,281.0117926351134,8.47,NGC2841,-0.38,206.64,190.44,17310.948905109486,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,1,0.35,-0.8664388732793312,2.696746394352234,2.564415803702775,0.13233059064945918,0.0,0.13233059064945918,1.608317759788054,0.9408909251462103,0.5,0.07817410433689503,1.1315348219296144,0.07817410433689503,2898.1627255038593,0.4145574457133595,170.92680765441753,13682.37716288888,170.91791648134233,14410.151021897806,14581.068938379149,282.6734118772364,25.32658812276361,26.98820736488659
5.83,313.0,280.55263213878425,12.7,NGC2841,-0.48,211.29,184.57,16804.288164665522,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,1,0.35,-0.8664388732793312,2.696746394352234,2.564415803702775,0.13233059064945918,0.0,0.13233059064945918,1.608317759788054,0.9408909251462103,0.5,0.07817410433689503,1.1315348219296144,0.07817410433689503,2898.1627255038593,0.4145574457133595,170.92680765441753,13682.37716288888,170.91791648134233,13500.819794168096,13671.737710649439,282.3229194611841,30.677080538815915,32.44736786121575
6.16,314.0,280.233626461922,9.32,NGC2841,-0.53,215.14,179.57,16005.844155844155,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,1,0.35,-0.8664388732793312,2.696746394352234,2.564415803702775,0.13233059064945918,0.0,0.13233059064945918,1.608317759788054,0.9408909251462103,0.5,0.07817410433689503,1.1315348219296144,0.07817410433689503,2898.1627255038593,0.4145574457133595,170.92680765441753,13682.37716288888,170.91791648134233,12748.52035714286,12919.438273624202,282.1059016850323,31.89409831496772,33.76637353807803
6.86,317.0,284.37957257862246,8.47,NGC2841,8.02,227.72,170.15,14648.542274052475,NGC2841,NGC2841,Bizyaev_2014,,False,unique_to_2014,PGC26549,,EON_140.660_50.765,PGC26549,PGC26549,140.659882,50.76506,r,5.8,0.14,2.04,0.3,0.3517241379310345,2.8431372549019605,21.01,0.22,0.143,15.32,0.22,SB,8070.0,PGC026549,NED,thick_like,PGC26549,PGC26549,PGC26549,140.659882,50.76506,PGC026549,PGC26549,NED,,True,coord_review,NGC2841,46.0,0.2313387107923883,Bizyaev_2014,2,0.35,-0.8664388732793312,2.696746394352234,2.564415803702775,0.13233059064945918,0.0,0.13233059064945918,1.608317759788054,0.9100391034037145,0.5,0.13191389063482087,1.165262882334375,0.13191389063482087,1767.9197822607605,0.4145574457133595,181.18972890476837,8345.806609720632,181.16126719632854,11788.88357142857,11970.044838624899,286.55629044389656,30.443709556103443,32.62042742137754
