galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,I_ext_i,DeltaD_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
NGC2403,17.89,136.0,65.09318320684586,6.38,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,5,2.0274716375936332,0.019735968166303408,3.998578131374268e-11,0.00022008446136437057,1550562.746396773,1317978.3344372571,0.14999999999999997,278885130.0908116,64.14823200000002,65.09318320684586,0.5213736528908393,0.07820604793362587
NGC2403,18.38,135.0,64.05818058608908,8.39,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,5,2.0274716375936332,0.019735968166303408,3.998578131374268e-11,0.00022008446136437057,1550562.746396773,1317978.3344372571,0.14999999999999997,278885130.0908116,64.14823200000002,64.05818058608908,0.5254949586215624,0.07882424379323434
NGC2403,18.88,133.0,63.00828913722384,7.83,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,5,2.0274716375936332,0.019735968166303408,3.998578131374268e-11,0.00022008446136437057,1550562.746396773,1317978.3344372571,0.14999999999999997,278885130.0908116,64.14823200000002,63.00828913722384,0.5262534651336553,0.07893801977004829
NGC2403,19.38,134.0,62.22977824161034,6.26,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,5,2.0274716375936332,0.019735968166303408,3.998578131374268e-11,0.00022008446136437057,1550562.746396773,1317978.3344372571,0.14999999999999997,278885130.0908116,64.14823200000002,62.22977824161034,0.5355986698387287,0.0803398004758093
NGC2403,19.87,136.0,61.74738375024483,5.6,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,5,2.0274716375936332,0.019735968166303408,3.998578131374268e-11,0.00022008446136437057,1550562.746396773,1317978.3344372571,0.14999999999999997,278885130.0908116,64.14823200000002,61.74738375024483,0.5459751194834939,0.08189626792252407
NGC2403,20.37,135.0,61.267669288132716,5.24,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,5,2.0274716375936332,0.019735968166303408,3.998578131374268e-11,0.00022008446136437057,1550562.746396773,1317978.3344372571,0.14999999999999997,278885130.0908116,64.14823200000002,61.267669288132716,0.5461654126804985,0.08192481190207475
NGC2403,20.87,134.0,60.85111174004958,3.12,0.53,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2403_structure_enriched.csv,5,2.0274716375936332,0.019735968166303408,3.998578131374268e-11,0.00022008446136437057,1550562.746396773,1317978.3344372571,0.14999999999999997,278885130.0908116,64.14823200000002,60.85111174004958,0.5458872258205254,0.08188308387307879
NGC2683,2.89,189.0,222.856756011569,10.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,1,2.2954341592874945,0.1849904057081675,0.3309398473929812,2403973.635254783,2467479.6230093976,2097357.679557988,0.15000000000000002,39267335.51592411,2156.6275119999996,222.856756011569,0.1791362751934867,0.02687044127902301
NGC2683,5.77,212.0,238.81344350768867,5.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,1,2.2954341592874945,0.1849904057081675,0.3309398473929812,2403973.635254783,2467479.6230093976,2097357.679557988,0.15000000000000002,39267335.51592411,2156.6275119999996,238.81344350768867,0.12647850711173902,0.018971776066760856
NGC2683,8.66,206.0,205.3138022637543,5.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,1,2.2954341592874945,0.1849904057081675,0.3309398473929812,2403973.635254783,2467479.6230093976,2097357.679557988,0.15000000000000002,39267335.51592411,2156.6275119999996,205.3138022637543,0.0033310569720665173,0.0004996585458099777
NGC2683,11.54,200.0,191.9199512817779,5.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,1,2.2954341592874945,0.1849904057081675,0.3309398473929812,2403973.635254783,2467479.6230093976,2097357.679557988,0.15000000000000002,39267335.51592411,2156.6275119999996,191.9199512817779,0.04040024359111044,0.006060036538666567
NGC2683,17.31,190.0,150.1313458275786,10.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,2,2.110443753579327,0.1849904057081675,0.12174596612029234,210774.23331619104,935088.196370131,794824.9669146113,0.15000000000000005,9358661.365027227,9699.220556999997,150.1313458275786,0.20983502196011264,0.03147525329401691
NGC2683,20.2,169.0,137.24746300023182,10.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,2,2.110443753579327,0.1849904057081675,0.12174596612029234,210774.23331619104,935088.196370131,794824.9669146113,0.15000000000000005,9358661.365027227,9699.220556999997,137.24746300023182,0.18788483431815492,0.02818272514772325
NGC2683,23.08,150.0,127.01034170491788,10.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,2,2.110443753579327,0.1849904057081675,0.12174596612029234,210774.23331619104,935088.196370131,794824.9669146113,0.15000000000000005,9358661.365027227,9699.220556999997,127.01034170491788,0.1532643886338808,0.02298965829508213
NGC2683,28.85,160.0,112.4125299955481,10.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,2,2.110443753579327,0.1849904057081675,0.12174596612029234,210774.23331619104,935088.196370131,794824.9669146113,0.15000000000000005,9358661.365027227,9699.220556999997,112.4125299955481,0.2974216875278244,0.04461325312917367
NGC2683,31.74,155.0,106.83666692666895,10.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,2,2.110443753579327,0.1849904057081675,0.12174596612029234,210774.23331619104,935088.196370131,794824.9669146113,0.15000000000000005,9358661.365027227,9699.220556999997,106.83666692666895,0.3107311811182648,0.046609677167739734
NGC2683,34.62,151.0,102.08162910142059,12.0,21.58,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2683_structure_enriched.csv,2,2.110443753579327,0.1849904057081675,0.12174596612029234,210774.23331619104,935088.196370131,794824.9669146113,0.15000000000000005,9358661.365027227,9699.220556999997,102.08162910142059,0.32396272118264513,0.04859440817739678
NGC2841,3.44,285.0,289.9312589218348,14.4,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,72525277.0522686,0.15000000000000005,2973081534.858096,31.15743,289.9312589218348,0.017302662883630866,0.0025953994325446307
NGC2841,3.77,297.0,286.07929722368937,13.6,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,72525277.0522686,0.15000000000000005,2973081534.858096,31.15743,286.07929722368937,0.03677004301788092,0.00551550645268214
NGC2841,4.13,303.0,284.22515177232293,8.47,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,72525277.0522686,0.15000000000000005,2973081534.858096,31.15743,284.22515177232293,0.061963195470881416,0.009294479320632215
NGC2841,4.47,306.0,282.78312361242496,5.93,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,72525277.0522686,0.15000000000000005,2973081534.858096,31.15743,282.78312361242496,0.07587214505743478,0.01138082175861522
NGC2841,4.8,307.0,281.6261658653187,5.93,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,72525277.0522686,0.15000000000000005,2973081534.858096,31.15743,281.6261658653187,0.08265092552013459,0.012397638828020193
NGC2841,5.13,304.0,281.0518416591501,8.47,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,72525277.0522686,0.15000000000000005,2973081534.858096,31.15743,281.0518416591501,0.075487362963322,0.011323104444498303
NGC2841,5.48,308.0,281.0117926351134,8.47,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,72525277.0522686,0.15000000000000005,2973081534.858096,31.15743,281.0117926351134,0.08762404988599543,0.013143607482899318
NGC2841,5.83,313.0,280.55263213878425,12.7,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,72525277.0522686,0.15000000000000005,2973081534.858096,31.15743,280.55263213878425,0.10366571201666375,0.015549856802499568
NGC2841,6.16,314.0,280.233626461922,9.32,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,1,2.360842532920203,0.05949324800127709,0.09641954085914786,17054522.264138997,85323855.35561012,72525277.0522686,0.15000000000000005,2973081534.858096,31.15743,280.233626461922,0.10753622145884723,0.016130433218827088
NGC2841,6.86,317.0,284.37957257862246,8.47,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,87697207.79553641,0.15000000000000008,3060139284.2091665,52.576206,284.37957257862246,0.10290355653431402,0.01543553348014711
NGC2841,7.18,320.0,285.497386678057,7.63,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,87697207.79553641,0.15000000000000008,3060139284.2091665,52.576206,285.497386678057,0.10782066663107184,0.016173099994660784
NGC2841,7.51,316.0,286.64103840866886,20.5,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,87697207.79553641,0.15000000000000008,3060139284.2091665,52.576206,286.64103840866886,0.09290810630168081,0.013936215945252128
NGC2841,7.85,318.0,288.61413842707015,23.4,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,87697207.79553641,0.15000000000000008,3060139284.2091665,52.576206,288.61413842707015,0.09240836972619451,0.013861255458929184
NGC2841,8.21,321.0,289.92085747665686,8.48,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,87697207.79553641,0.15000000000000008,3060139284.2091665,52.576206,289.92085747665686,0.09681975863969824,0.014522963795954745
NGC2841,8.57,323.0,289.8394476257502,8.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,87697207.79553641,0.15000000000000008,3060139284.2091665,52.576206,289.8394476257502,0.10266424883668665,0.015399637325503005
NGC2841,8.9,321.0,289.1324277904504,12.7,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,87697207.79553641,0.15000000000000008,3060139284.2091665,52.576206,289.1324277904504,0.09927592588644742,0.01489138888296712
NGC2841,9.24,323.0,287.4796989354205,11.0,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,87697207.79553641,0.15000000000000008,3060139284.2091665,52.576206,287.4796989354205,0.10996997233615939,0.016495495850423918
NGC2841,9.6,323.0,285.42702149586324,10.4,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,2,2.301349284918926,0.13113095150437437,0.21982943476389094,88212930.49303818,103173185.64180756,87697207.79553641,0.15000000000000008,3060139284.2091665,52.576206,285.42702149586324,0.11632501084872061,0.0174487516273081
NGC2841,10.27,321.0,283.18853454898203,13.6,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,48093677.39898147,0.15000000000000002,607651636.969469,409.2517440000001,283.18853454898203,0.11779272726173821,0.017668909089260734
NGC2841,10.6,323.0,282.22792065988085,9.32,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,48093677.39898147,0.15000000000000002,607651636.969469,409.2517440000001,282.22792065988085,0.12622934780222647,0.018934402170333972
NGC2841,10.93,322.0,281.29503159494305,11.9,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,48093677.39898147,0.15000000000000002,607651636.969469,409.2517440000001,281.29503159494305,0.1264129453573197,0.01896194180359796
NGC2841,11.27,321.0,280.11192852143944,11.0,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,48093677.39898147,0.15000000000000002,607651636.969469,409.2517440000001,280.11192852143944,0.12737716971514193,0.01910657545727129
NGC2841,12.31,323.0,274.1813868591375,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,48093677.39898147,0.15000000000000002,607651636.969469,409.2517440000001,274.1813868591375,0.1511412171543731,0.02267118257315597
NGC2841,14.35,319.0,257.62889220737645,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,48093677.39898147,0.15000000000000002,607651636.969469,409.2517440000001,257.62889220737645,0.1923859178452149,0.028857887676782237
NGC2841,16.4,308.0,240.95031458788344,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,48093677.39898147,0.15000000000000002,607651636.969469,409.2517440000001,240.95031458788344,0.21769378380557325,0.03265406757083599
NGC2841,18.48,299.0,227.6905538225071,5.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,48093677.39898147,0.15000000000000002,607651636.969469,409.2517440000001,227.6905538225071,0.23849313102840436,0.03577396965426066
NGC2841,20.57,299.0,217.05240956967052,5.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,3,2.098580629911454,0.13311290443188684,0.04901490874767479,3964633.3527636207,56580796.9399782,48093677.39898147,0.15000000000000002,607651636.969469,409.2517440000001,217.05240956967052,0.2740722087970886,0.04111083131956329
NGC2841,24.59,296.0,202.46587539632452,5.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,11564129.27045118,0.15000000000000008,185862611.06964248,1276.242666,202.46587539632452,0.31599366420160635,0.047399049630240976
NGC2841,26.68,293.0,193.0401836406089,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,11564129.27045118,0.15000000000000008,185862611.06964248,1276.242666,193.0401836406089,0.3411597827965567,0.051173967419483525
NGC2841,28.77,289.0,184.27017392947778,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,11564129.27045118,0.15000000000000008,185862611.06964248,1276.242666,184.27017392947778,0.3623869414204921,0.054358041213073846
NGC2841,30.7,289.0,177.4628935862368,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,11564129.27045118,0.15000000000000008,185862611.06964248,1276.242666,177.4628935862368,0.38594154468430175,0.05789123170264529
NGC2841,32.79,288.0,171.75045647683152,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,11564129.27045118,0.15000000000000008,185862611.06964248,1276.242666,171.75045647683152,0.403644248344335,0.06054663725165028
NGC2841,34.88,285.0,167.52823314295412,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,11564129.27045118,0.15000000000000008,185862611.06964248,1276.242666,167.52823314295412,0.41218163809489783,0.06182724571423471
NGC2841,36.96,283.0,164.3316235543238,2.83,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,11564129.27045118,0.15000000000000008,185862611.06964248,1276.242666,164.3316235543238,0.41932288496705367,0.06289843274505809
NGC2841,38.9,275.0,161.66047166824671,2.83,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,11564129.27045118,0.15000000000000008,185862611.06964248,1276.242666,161.66047166824671,0.41214373938819376,0.061821560908229094
NGC2841,40.99,272.0,158.5730150435439,2.83,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,4,2.035123476055152,0.03800016247036009,4.864530121467234e-06,34.35724915512777,13604857.965236684,11564129.27045118,0.15000000000000008,185862611.06964248,1276.242666,158.5730150435439,0.417010974104618,0.06255164611569274
NGC2841,45.16,274.0,151.7352121295515,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,2154935.8259375812,0.15000000000000008,120521068.87010893,2050.8364800000004,151.7352121295515,0.4462218535417828,0.06693327803126745
NGC2841,47.1,277.0,147.8638005057357,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,2154935.8259375812,0.15000000000000008,120521068.87010893,2050.8364800000004,147.8638005057357,0.4661956660442755,0.06992934990664136
NGC2841,49.19,281.0,143.90104690376648,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,2154935.8259375812,0.15000000000000008,120521068.87010893,2050.8364800000004,143.90104690376648,0.48789663023570645,0.07318449453535601
NGC2841,51.27,286.0,140.6067857537466,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,2154935.8259375812,0.15000000000000008,120521068.87010893,2050.8364800000004,140.6067857537466,0.508367881979907,0.0762551822969861
NGC2841,53.36,282.0,138.26573183547686,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,2154935.8259375812,0.15000000000000008,120521068.87010893,2050.8364800000004,138.26573183547686,0.5096959863990183,0.07645439795985277
NGC2841,55.3,283.0,137.06178570265308,4.24,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,2154935.8259375812,0.15000000000000008,120521068.87010893,2050.8364800000004,137.06178570265308,0.5156827360330279,0.07735241040495423
NGC2841,57.38,288.0,136.17402211875802,5.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,2154935.8259375812,0.15000000000000008,120521068.87010893,2050.8364800000004,136.17402211875802,0.527173534309868,0.07907603014648025
NGC2841,59.47,287.0,135.4042813207913,5.66,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,2154935.8259375812,0.15000000000000008,120521068.87010893,2050.8364800000004,135.4042813207913,0.528208079021633,0.079231211853245
NGC2841,61.56,289.0,134.23628496051282,7.07,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,2154935.8259375812,0.15000000000000008,120521068.87010893,2050.8364800000004,134.23628496051282,0.5355145849117203,0.0803271877367581
NGC2841,63.64,294.0,132.65628556536626,7.07,2.04,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2841_structure_enriched.csv,5,2.022580304970734,0.012543171084418159,2.950060331572786e-17,4.459654543265603e-11,2535218.618750096,2154935.8259375812,0.15000000000000008,120521068.87010893,2050.8364800000004,132.65628556536626,0.548788144335489,0.08231822165032339
NGC2998,0.33,90.0,44.56,20.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,1,2.5049029524511432,0.38075969747175353,0.9872057876304251,128820047.14177023,133891558.34585129,113807824.59397359,0.15000000000000002,342708430.3528973,11.354458500000002,44.56,0.5048888888888888,0.07573333333333333
NGC2998,0.99,125.0,93.2323361286201,15.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,1,2.5049029524511432,0.38075969747175353,0.9872057876304251,128820047.14177023,133891558.34585129,113807824.59397359,0.15000000000000002,342708430.3528973,11.354458500000002,93.2323361286201,0.25414131097103915,0.03812119664565588
NGC2998,1.98,148.0,132.156772433349,15.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,1,2.5049029524511432,0.38075969747175353,0.9872057876304251,128820047.14177023,133891558.34585129,113807824.59397359,0.15000000000000002,342708430.3528973,11.354458500000002,132.156772433349,0.10704883490980402,0.016057325236470604
NGC2998,3.63,201.0,196.78832409469825,15.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2,2.1241432549793897,0.22787037020636713,0.19215896952049263,9758526.62997037,76685154.7151798,65182381.50790283,0.15,222861850.65588945,483.8781425000001,196.78832409469825,0.020953611469162917,0.0031430417203744377
NGC2998,7.59,206.0,222.21899558768598,10.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2,2.1241432549793897,0.22787037020636713,0.19215896952049263,9758526.62997037,76685154.7151798,65182381.50790283,0.15,222861850.65588945,483.8781425000001,222.21899558768598,0.07873298828973778,0.011809948243460667
NGC2998,12.5,214.0,215.5871510549736,5.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,2,2.1241432549793897,0.22787037020636713,0.19215896952049263,9758526.62997037,76685154.7151798,65182381.50790283,0.15,222861850.65588945,483.8781425000001,215.5871510549736,0.007416593714829854,0.0011124890572244781
NGC2998,22.46,213.0,183.43258516414144,2.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,3,2.049162212038409,0.07498104294098074,0.0024474948726855997,17496.85370111191,15889720.772707867,13506262.656801686,0.15000000000000005,95342534.56768267,2123.607954,183.43258516414144,0.13881415415896037,0.02082212312384406
NGC2998,27.44,214.0,172.84412920316385,2.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,3,2.049162212038409,0.07498104294098074,0.0024474948726855997,17496.85370111191,15889720.772707867,13506262.656801686,0.15000000000000005,95342534.56768267,2123.607954,172.84412920316385,0.1923171532562437,0.028847572988436567
NGC2998,32.32,213.0,164.13762152535293,2.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,3,2.049162212038409,0.07498104294098074,0.0024474948726855997,17496.85370111191,15889720.772707867,13506262.656801686,0.15000000000000005,95342534.56768267,2123.607954,164.13762152535293,0.22940083790914118,0.03441012568637119
NGC2998,37.3,213.0,154.5049643215389,3.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,3,2.049162212038409,0.07498104294098074,0.0024474948726855997,17496.85370111191,15889720.772707867,13506262.656801686,0.15000000000000005,95342534.56768267,2123.607954,154.5049643215389,0.27462458065005213,0.041193687097507835
NGC2998,42.28,203.0,145.16660945272506,3.0,3.31,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC2998_structure_enriched.csv,3,2.049162212038409,0.07498104294098074,0.0024474948726855997,17496.85370111191,15889720.772707867,13506262.656801686,0.15000000000000005,95342534.56768267,2123.607954,145.16660945272506,0.2848935494939652,0.0427340324240948
NGC3198,0.32,24.4,63.28,35.9,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,1,2.3500548619065658,0.05489475818329126,0.06512140818386014,1015880.3846187086,6134781.542037063,5214564.310731504,0.14999999999999994,284176339.1599391,8.662185000000001,63.28,1.5934426229508198,0.23901639344262288
NGC3198,0.64,43.3,73.66,16.3,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,1,2.3500548619065658,0.05489475818329126,0.06512140818386014,1015880.3846187086,6134781.542037063,5214564.310731504,0.14999999999999994,284176339.1599391,8.662185000000001,73.66,0.7011547344110854,0.10517321016166277
NGC3198,0.96,45.5,78.98,16.1,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,1,2.3500548619065658,0.05489475818329126,0.06512140818386014,1015880.3846187086,6134781.542037063,5214564.310731504,0.14999999999999994,284176339.1599391,8.662185000000001,78.98,0.7358241758241759,0.11037362637362634
NGC3198,1.28,58.5,82.70074062546236,15.4,2.1,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC3198_structure_enriched.csv,1,2.3500548619065658,0.05489475818329126,0.06512140818386014,1015880.3846187086,6134781.542037063,5214564.310731504,0.14999999999999994,284176339.1599391,8.662185000000001,82.70074062546236,0.4136878739395275,0.062053181090929097
