galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
NGC5371,1.45,216.0,10.0,0.0,40022.6275862069,0.0,40022.6275862069,240.9,0.0,240.9,,1417.4466968666582,1417.4466968666582,formula
NGC5371,2.88,215.0,7.0,0.0,18779.22,0.0,18779.22,232.56,0.0,232.56,,1417.4466968666582,1417.4466968666582,formula
NGC5371,4.33,215.0,5.0,0.0,12812.72323325635,0.0,12812.72323325635,235.54,0.0,235.54,,1417.4466968666582,1417.4466968666582,formula
NGC5371,5.78,214.0,4.0,0.0,10280.093010380622,0.0,10280.093010380622,243.76,0.0,243.76,,1417.4466968666582,1417.4466968666582,formula
NGC5371,7.22,215.0,4.0,0.0,8335.443545706372,0.0,8335.443545706372,245.32000000000002,0.0,245.32000000000002,,1417.4466968666582,1417.4466968666582,formula
NGC5371,8.66,221.0,3.0,0.0,7391.339491916859,0.0,7391.339491916859,253.0,0.0,253.0,,1417.4466968666582,1417.4466968666582,formula
NGC5371,11.55,233.0,3.0,0.0,6875.639307359306,0.0,6875.639307359306,281.8042476613864,0.0,281.8042476613864,,1417.4466968666582,1417.4466968666582,formula
NGC5371,14.48,237.0,3.0,0.0,6259.636643646409,0.0,6259.636643646409,301.0640108016898,0.0,301.0640108016898,,1417.4466968666582,1417.4466968666582,formula
NGC5371,17.28,242.0,3.0,0.0,5137.342019675925,0.0,5137.342019675925,297.94843530382906,0.0,297.94843530382906,,1417.4466968666582,1417.4466968666582,formula
NGC5371,20.2,241.0,3.0,0.0,4393.762316831684,0.0,4393.762316831684,297.91609355655834,0.0,297.91609355655834,,1417.4466968666582,1417.4466968666582,formula
NGC5371,23.12,240.0,3.0,0.0,3655.030631487889,0.0,3655.030631487889,290.69624730979933,0.0,290.69624730979933,,1417.4466968666582,1417.4466968666582,formula
NGC5371,26.04,234.0,3.0,0.0,2868.9950614439326,0.0,2868.9950614439326,273.32879723878347,0.0,273.32879723878347,,1417.4466968666582,1417.4466968666582,formula
NGC5371,28.84,226.0,3.0,0.0,2268.180350208044,0.0,2268.180350208044,255.76223587543174,0.0,255.76223587543174,,1417.4466968666582,1417.4466968666582,formula
NGC5371,31.76,213.0,3.0,0.0,1830.7316908060457,0.0,1830.7316908060457,241.13074980184507,0.0,241.13074980184507,,1417.4466968666582,1417.4466968666582,formula
NGC5371,34.68,207.0,3.0,0.0,1517.791234140715,0.0,1517.791234140715,229.4275484766378,0.0,229.4275484766378,,1417.4466968666582,1417.4466968666582,formula
NGC5371,37.48,208.0,4.0,0.0,1241.7277081109926,0.0,1241.7277081109926,215.7312089151683,0.0,215.7312089151683,,1417.4466968666582,1417.4466968666582,formula
NGC5371,40.4,209.0,4.0,0.037643648631166794,1040.7012128712872,1.3207392428281306,1042.0219521141153,205.04713848283765,7.304646836792076,205.17720844531016,,1417.4466968666582,1417.4466968666582,formula
NGC5371,43.32,207.0,4.0,0.10344362717759394,888.1993374884578,3.384714396463218,891.584051884921,196.1550287400249,12.108915213791308,196.5284232055373,,1417.4466968666582,1417.4466968666582,formula
NGC5371,46.24,213.0,6.0,0.2227013914761874,769.7986894463668,6.8267160842458985,776.6254055306126,188.66767449671923,17.767029907543083,189.5023977466658,,1417.4466968666582,1417.4466968666582,formula
