galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC6946,0.19,153.0,8.0,0.96,24.4,233.17,123205.26315789473,234.4451545671183,-81.4451545671183,81.4451545671183,-0.5323212716805117
NGC6946,0.56,130.0,9.0,2.86,62.52,168.53,30178.571428571424,179.77566826464587,-49.77566826464587,49.77566826464587,-0.38288975588189134
NGC6946,0.94,128.0,3.0,4.5,91.94,137.01,17429.787234042553,165.06045468251926,-37.060454682519264,37.060454682519264,-0.28953480220718175
NGC6946,1.22,134.0,3.0,5.34,109.48,120.39,14718.032786885246,162.81320001768898,-28.813200017688985,28.813200017688985,-0.21502388072902226
NGC6946,1.59,129.0,4.0,6.46,127.82,105.47,10466.037735849057,165.84210834405116,-36.842108344051155,36.842108344051155,-0.28559773910117175
NGC6946,1.96,131.0,7.0,6.51,138.39,94.99,8755.612244897959,167.97997588998516,-36.979975889985155,36.979975889985155,-0.28228989228996304
NGC6946,2.34,138.0,8.0,6.51,151.17,86.94,8138.461538461539,174.5087751375271,-36.508775137527095,36.508775137527095,-0.2645563415762833
NGC6946,2.71,139.0,5.0,6.44,166.55,80.79,7129.520295202952,185.22256935913614,-46.222569359136145,46.222569359136145,-0.3325364702096126
NGC6946,2.99,143.0,3.0,6.38,170.5,76.91,6839.130434782608,187.15261820236447,-44.152618202364465,44.152618202364465,-0.30875956784870257
NGC6946,3.37,146.0,2.0,7.55,177.07,72.44,6325.222551928783,191.46368062899032,-45.46368062899032,45.46368062899032,-0.3113950728013035
NGC6946,3.74,154.0,2.0,10.54,180.71,68.77,6341.176470588235,193.64015234449698,-39.64015234449698,39.64015234449698,-0.2574035866525778
NGC6946,4.12,161.0,1.0,12.86,184.13,65.52,6291.504854368932,195.86246935030712,-34.86246935030712,34.86246935030712,-0.21653707670998212
NGC6946,4.4,167.0,2.0,13.54,187.91,63.4,6338.40909090909,198.77892166927558,-31.778921669275576,31.778921669275576,-0.19029294412739867
NGC6946,4.77,173.0,2.0,14.41,193.15,60.89,6274.423480083858,203.03241785488345,-30.032417854883448,30.032417854883448,-0.17359779106869044
NGC6946,5.15,176.0,4.0,17.51,197.95,58.6,6014.757281553398,207.18292062812512,-31.182920628125117,31.182920628125117,-0.17717568538707454
NGC6946,5.52,178.0,5.0,20.8,204.45,56.6,5739.855072463769,213.15722483650418,-35.157224836504184,35.157224836504184,-0.1975124990814842
NGC6946,5.89,180.0,3.0,23.41,204.89,54.8,5500.848896434635,213.37989642888104,-33.37989642888104,33.37989642888104,-0.1854438690493391
NGC6946,6.17,179.0,4.0,25.15,201.57,53.54,5193.030794165316,210.07027157596573,-31.070271575965734,31.070271575965734,-0.17357693617857953
NGC6946,6.55,180.0,5.0,27.66,200.86,51.96,4946.564885496184,209.30756508067262,-29.307565080672617,29.307565080672617,-0.16281980600373677
NGC6946,6.92,181.0,4.0,31.15,201.34,50.55,4734.248554913295,209.91288812266865,-28.912888122668647,28.912888122668647,-0.15973971338490967
NGC6946,7.3,179.0,4.0,34.05,198.33,49.22,4389.178082191781,207.1637029018356,-28.16370290183559,28.16370290183559,-0.15733912235662342
NGC6946,7.58,179.0,2.0,34.92,194.96,48.3,4227.0448548812665,203.8668634182613,-24.86686341826129,24.86686341826129,-0.13892102468302397
NGC6946,7.95,179.0,1.0,35.89,189.92,47.17,4030.314465408805,198.95403338459866,-19.95403338459866,19.95403338459866,-0.11147504684133329
NGC6946,8.33,178.0,1.0,37.34,184.93,46.08,3803.6014405762303,194.20799906286044,-16.207999062860438,16.207999062860438,-0.09105617451045189
NGC6946,8.7,177.0,2.0,38.88,182.77,45.09,3601.034482758621,192.2228794914903,-15.22287949149029,15.22287949149029,-0.08600496887847621
NGC6946,9.08,176.0,2.0,39.08,181.24,44.13,3411.453744493392,190.5849965238607,-14.584996523860696,14.584996523860696,-0.08286929843102668
NGC6946,9.36,173.0,3.0,38.4,179.87,43.47,3197.5427350427353,188.9905230428235,-15.990523042823497,15.990523042823497,-0.09243076903366183
NGC6946,9.73,172.0,2.0,37.72,177.19,42.63,3040.4933196300103,186.10860109086843,-14.108601090868433,14.108601090868433,-0.08202675052830484
NGC6946,10.1,172.0,2.0,37.43,174.69,41.85,2929.108910891089,183.4912082362531,-11.491208236253101,11.491208236253101,-0.06680935021077385
NGC6946,10.48,170.0,2.0,37.14,171.99,41.08,2757.6335877862593,180.68620893693023,-10.686208936930228,10.686208936930228,-0.06286005257017781
NGC6946,10.76,171.0,2.0,36.66,170.15,40.54,2717.565055762082,178.71337303067168,-7.713373030671676,7.713373030671676,-0.04510744462381097
NGC6946,11.13,174.0,2.0,35.89,167.51,39.86,2720.2156334231804,175.88778183830735,-1.8877818383073475,1.8877818383073475,-0.010849320909812343
NGC6946,11.51,174.0,2.0,36.08,164.95,39.2,2630.4083405734145,173.3412070408767,0.6587929591233035,0.6587929591233035,0.0037861664317431236
NGC6946,11.88,175.0,2.0,36.76,162.35,38.58,2577.861952861953,170.878084080849,4.121915919151007,4.121915919151007,0.02355380525229147
NGC6946,12.26,174.0,2.0,37.82,159.81,37.98,2469.494290375204,168.57574372573768,5.424256274262319,5.424256274262319,0.03117388663369149
NGC6946,12.54,173.0,6.0,38.79,158.0,37.55,2386.6826156299844,166.99544906068527,6.004550939314726,6.004550939314726,0.03470838693245506
NGC6946,12.91,173.0,6.0,40.14,155.62,37.01,2318.280402788536,164.96129533773396,8.038704662266042,8.038704662266042,0.046466500937954
NGC6946,13.29,173.0,8.0,42.08,153.17,36.48,2251.9939804364185,163.04126336983674,9.958736630163258,9.958736630163258,0.0575649516194408
NGC6946,13.66,175.0,9.0,44.01,150.89,35.98,2241.9472913616396,161.3282807992786,13.671719200721412,13.671719200721412,0.07812410971840807
NGC6946,14.03,174.0,9.0,45.46,148.68,35.5,2157.9472558802568,159.5903367296906,14.409663270309409,14.409663270309409,0.08281415672591615
NGC6946,14.31,171.0,9.0,46.53,147.06,35.16,2043.3962264150944,158.33721963677,12.662780363230013,12.662780363230013,0.07405134715339189
NGC6946,14.69,167.0,8.0,45.94,144.87,34.7,1898.5023825731791,156.05078806786202,10.949211932137985,10.949211932137985,0.06556414330621547
NGC6946,15.06,165.0,7.0,44.59,142.8,34.27,1807.7689243027887,153.65820587779635,11.341794122203652,11.341794122203652,0.06873814619517364
NGC6946,15.44,163.0,8.0,44.01,140.8,33.84,1720.7901554404145,151.5565669855793,11.443433014420691,11.443433014420691,0.07020511051791835
NGC6946,15.72,162.0,8.0,44.2,139.35,33.54,1669.4656488549617,150.21452155091725,11.785478449082746,11.785478449082746,0.07274986696964658
NGC6946,16.09,161.0,9.0,33.85,137.46,33.15,1611.0006215040398,145.65153918305367,15.348460816946329,15.348460816946329,0.09533205476364179
NGC6946,16.47,159.0,10.0,33.85,135.59,32.77,1534.9726775956285,143.82795775848686,15.17204224151314,15.17204224151314,0.0954216493176927
NGC6946,16.84,158.0,10.0,33.85,133.88,32.41,1482.4228028503562,142.1606806196102,15.83931938038981,15.83931938038981,0.1002488568379102
NGC6946,17.21,157.0,10.0,33.85,132.2,32.06,1432.2486926205693,140.52615824782467,16.473841752175332,16.473841752175332,0.10492892835780467
