galaxy,r_kpc,v_obs_kmps,v_err_kmps,v_gas_kmps,v_disk_kmps,v_bul_kmps,a_obs_kmps2_per_kpc,v_model_kmps,residual_kmps,abs_residual_kmps,frac_residual
NGC4217,0.87,47.8,8.2,3.06,22.47,153.43,2626.252873563218,155.09683878145293,-107.29683878145293,107.29683878145293,-2.2447037401977603
NGC4217,1.74,98.9,8.2,12.07,39.91,217.64,5621.385057471265,221.59797517125466,-122.69797517125465,122.69797517125465,-1.240626644805406
NGC4217,2.61,146.0,7.7,14.22,54.38,259.32,8167.049808429119,265.3417705526214,-119.34177055262143,119.34177055262143,-0.8174093873467221
NGC4217,3.5,164.0,6.4,13.58,67.47,273.94,7684.571428571428,282.45307734206045,-118.45307734206045,118.45307734206045,-0.722274861841832
NGC4217,4.37,174.0,5.95,15.41,76.15,256.31,6928.1464530892445,267.8266355312705,-93.82663553127048,93.82663553127048,-0.5392335375360373
NGC4217,5.24,175.0,6.0,20.15,86.2,236.55,5844.465648854962,252.57150472687928,-77.57150472687928,77.57150472687928,-0.443265741296453
NGC4217,6.11,184.0,6.4,23.71,98.08,219.32,5541.080196399345,241.4189572092465,-57.418957209246514,57.418957209246514,-0.3120595500502528
NGC4217,6.98,185.0,6.4,21.44,106.18,205.28,4903.295128939828,232.1071829995789,-47.107182999578896,47.107182999578896,-0.2546334216193454
NGC4217,7.85,188.0,6.65,24.46,114.52,193.65,4502.420382165606,226.30387645818178,-38.303876458181776,38.303876458181776,-0.20374402371373285
NGC4217,8.72,190.0,7.35,27.91,106.83,183.73,4139.9082568807335,214.35561550843494,-24.355615508434937,24.355615508434937,-0.1281874500443944
NGC4217,9.6,191.0,6.4,30.71,97.81,175.09,3800.104166666667,202.895067214558,-11.895067214557997,11.895067214557997,-0.06227783881967538
NGC4217,10.47,191.0,5.55,32.87,91.79,167.63,3484.336198662846,193.92178294353627,-2.9217829435362717,2.9217829435362717,-0.015297292898095663
NGC4217,11.35,189.0,5.95,33.95,87.56,161.03,3147.2246696035245,186.41885979632352,2.5811402036764832,2.5811402036764832,0.013656826474478747
NGC4217,12.19,186.0,6.85,32.87,84.33,155.43,2838.0639868744875,179.8843858498411,6.115614150158905,6.115614150158905,0.032879645968596265
NGC4217,13.12,183.0,6.4,32.44,81.01,149.82,2552.515243902439,173.4353221208086,9.564677879191407,9.564677879191407,0.05226599933984376
NGC4217,13.94,179.0,6.85,31.36,78.12,145.35,2298.493543758967,168.0570190000068,10.94298099999321,10.94298099999321,0.06113397206700118
NGC4217,14.86,177.0,7.25,30.5,75.23,140.78,2108.277254374159,162.64630301471934,14.353696985280664,14.353696985280664,0.08109433325017323
NGC4217,15.79,177.0,8.55,31.36,72.41,136.57,1984.10386320456,157.92759146180146,19.072408538198545,19.072408538198545,0.10775372055479404
NGC4217,16.72,178.0,12.0,33.41,69.87,132.72,1894.976076555024,153.94008861340018,24.059911386599822,24.059911386599822,0.1351680414977518
