galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,Dw_i,Dw_smooth_i,dDw_dr_i,propagation_source_i,propagation_term_i,delta_struct_i,DeltaD_i,causal_horizon_kpc,ell_info_kpc,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,segment_index,v_bar_kms,delta_v_i,C_i
NGC4157,1.74,96.4,148.01974530446944,12.1,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.3734701726098,2.310740310522907,-0.00663155165177462,0.4640712737574763,0.09306289607689155,0.4677548808626021,0.4677548808626021,5.2299999999999995,5.2299999999999995,144794821.28227997,326.246592,1,148.01974530446944,0.5354745363534174,0.2504708279569498
NGC4157,3.5,157.0,223.45501605468607,10.5,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.3734701726098,2.310740310522907,-0.00663155165177462,0.4640712737574763,0.09306289607689155,0.4677548808626021,0.4677548808626021,5.2299999999999995,5.2299999999999995,144794821.28227997,326.246592,1,223.45501605468607,0.423280357036217,0.19799145297695536
NGC4157,5.24,192.0,242.04169165662347,8.4,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.3576302074343434,2.3049045450693453,-0.00699795309063707,0.4754931539394946,0.09607997340975279,0.47496063286533596,0.47496063286533596,5.2299999999999995,5.2299999999999995,146823210.40209582,391.68598478048784,1,242.04169165662347,0.2606338107115806,0.1237907996816765
NGC4157,6.98,201.0,249.95191117492982,6.9,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.326310276291964,2.2933656451952573,-0.0077224286629332785,0.49807732611757616,0.10204555813609203,0.48920836977983245,0.48920836977983245,5.2299999999999995,5.2299999999999995,150833888.8890044,521.0775114146342,1,249.95191117492982,0.24354184664144188,0.11914270976862974
NGC4157,8.72,201.0,254.82678999665637,7.3,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.294990345149584,2.28182674532117,-0.008446904235229487,0.5206614982956578,0.10801114286243128,0.5034561066943289,0.5034561066943289,5.2299999999999995,5.2299999999999995,154844567.37591302,650.4690380487805,2,254.82678999665637,0.26779497510774314,0.13482301556004908
NGC4157,10.47,194.0,236.26904007931296,6.4,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.2634904144029377,2.270221529930564,-0.009175543460240042,0.5433754645667168,0.11401101255846215,0.517785727154311,0.517785727154311,5.2299999999999995,5.2299999999999995,158878295.73918316,780.6041941463416,2,236.26904007931296,0.21788164989336575,0.11281600852361741
NGC4157,12.19,190.0,216.51426142404569,6.0,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.2386275663471533,2.2538272884107795,-0.00942878800921424,0.5516805179345514,0.11655475549072582,0.5239517892593282,0.5239517892593282,5.2299999999999995,5.2299999999999995,152622206.1205449,908.6621039999998,2,216.51426142404569,0.13954874433708256,0.07311681428430694
NGC4157,13.94,186.0,200.76317814778687,6.4,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.2195344923291214,2.232072128615777,-0.0092154719943256,0.5458663695631556,0.11573110687778963,0.5221693881990901,0.5221693881990901,5.2299999999999995,5.2299999999999995,135858062.8356271,1039.1099039999997,2,200.76317814778687,0.07937192552573588,0.04144558979195725
NGC4157,15.68,184.0,187.18058499748312,6.4,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.200550521591193,2.210441284019603,-0.009003374928093468,0.5400854448967394,0.11491216482835595,0.5203971722877677,0.5203971722877677,5.2299999999999995,5.2299999999999995,119189714.65519458,1168.8122879999996,3,187.18058499748312,0.017285788029799583,0.008995475211473446
NGC4157,17.42,182.0,178.4644572456936,7.3,14.28,data\derived\crossmatch\sparc_structure_test32\per_galaxy\NGC4157_structure_enriched.csv,2.1815665508532645,2.188810439423429,-0.008791277861861336,0.5343045202303229,0.11409322277892227,0.5186249563764453,0.5186249563764453,5.2299999999999995,5.2299999999999995,102521366.47476202,1298.5146719999998,3,178.4644572456936,0.019426059089595556,0.010074839047907744
