galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_clipped,beta_hit_lower,beta_hit_upper,beta_mode
NGC4157,1.74,96.4,12.1,0.0,12591.864942528737,0.0,12591.864942528737,148.01974530446944,0.0,148.01974530446944,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,3.5,157.0,10.5,0.0,14266.326914285717,0.0,14266.326914285717,223.45501605468607,0.0,223.45501605468607,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,5.24,192.0,8.4,0.0,11180.18711832061,0.0,11180.18711832061,242.04169165662347,0.0,242.04169165662347,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,6.98,201.0,6.9,0.0,8950.710300859599,0.0,8950.710300859599,249.95191117492982,0.0,249.95191117492982,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,8.72,201.0,7.3,0.0,7446.868451834862,0.0,7446.868451834862,254.82678999665637,0.0,254.82678999665637,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,10.47,194.0,6.4,0.0,5331.7153104106965,0.0,5331.7153104106965,236.26904007931296,0.0,236.26904007931296,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,12.19,190.0,6.0,0.0,3845.6460541427396,0.0,3845.6460541427396,216.51426142404569,0.0,216.51426142404569,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,13.94,186.0,6.4,0.0,2891.38118364419,0.0,2891.38118364419,200.76317814778687,0.0,200.76317814778687,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,15.68,184.0,6.4,0.0,2234.475216836735,0.0,2234.475216836735,187.18058499748312,0.0,187.18058499748312,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,17.42,182.0,7.3,0.03847968176366821,1828.3330941446613,4.168263749161924,1832.5013578938233,178.4644572456936,8.521217900652507,178.66777452722246,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,19.16,181.0,6.6,0.1262870962138988,1494.2568162839248,12.437564416462688,1506.6943807003875,169.2039024372665,15.437089564403813,169.90663416776704,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,20.9,183.0,6.5,0.23472187031459302,1228.4367511961727,21.192351144524768,1249.6291023406975,160.2321069573761,21.04566793714487,161.60831735687546,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,22.65,185.0,6.5,0.2976379622120669,1065.807033112583,24.796591443374087,1090.6036245559571,155.37222821341015,23.699004118157013,157.16924666165588,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,24.39,186.0,9.1,0.36461818851804906,909.601225912259,28.209695554219216,937.8109214664782,148.94688281397498,26.230411254256133,151.2389115755843,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,26.13,186.0,11.4,0.4187272689002005,782.0625220053579,30.23874099690406,812.301263002262,142.9520678409375,28.109398824042877,145.68950546367128,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,27.87,184.0,13.6,0.4525844318752421,679.9194079655541,30.643228001554487,710.5626359671086,137.6566522184816,29.223736318330747,140.7244849498598,33398.189566136316,1886.9998706423505,False,True,structural
NGC4157,29.61,185.0,13.6,0.4998828048827328,598.0968355285377,31.856764206350967,629.9535997348886,133.0775987910813,30.712844025750076,136.57571558717916,33398.189566136316,1886.9998706423505,False,True,structural
