galaxy,r_kpc,v_obs_kmps,v_err_kmps,sigma_profile,a_bar_kmps2_per_kpc,a_struct_kmps2_per_kpc,a_total_kmps2_per_kpc,v_bar_kmps,v_struct_kmps,v_model_kmps,beta_raw,beta_formula,beta_clipped,beta_mode
NGC2955,0.75,169.0,4.27,0.0,39291.93933333333,0.0,39291.93933333333,171.66523963808163,0.0,171.66523963808163,,1148.0464277964586,1148.0464277964586,formula
NGC2955,1.55,203.0,4.92,0.0,36017.85612903226,0.0,36017.85612903226,236.27881199972205,0.0,236.27881199972205,,1148.0464277964586,1148.0464277964586,formula
NGC2955,2.3,232.0,5.49,0.0,31210.047347826086,0.0,31210.047347826086,267.9236997729017,0.0,267.9236997729017,,1148.0464277964586,1148.0464277964586,formula
NGC2955,3.06,256.0,4.38,0.0,29149.937156862747,0.0,29149.937156862747,298.66169439685433,0.0,298.66169439685433,,1148.0464277964586,1148.0464277964586,formula
NGC2955,3.85,248.0,3.47,0.0,25693.73935064935,0.0,25693.73935064935,314.51692561768436,0.0,314.51692561768436,,1148.0464277964586,1148.0464277964586,formula
NGC2955,4.61,253.0,5.68,0.0,22391.606464208242,0.0,22391.606464208242,321.28695242726553,0.0,321.28695242726553,,1148.0464277964586,1148.0464277964586,formula
NGC2955,5.36,269.0,8.42,0.0,19409.69796641791,0.0,19409.69796641791,322.54609143500716,0.0,322.54609143500716,,1148.0464277964586,1148.0464277964586,formula
NGC2955,6.12,268.0,4.67,0.0,16977.99916666667,0.0,16977.99916666667,322.34353553313275,0.0,322.34353553313275,,1148.0464277964586,1148.0464277964586,formula
NGC2955,6.91,260.0,5.58,0.0,15081.02068017366,0.0,15081.02068017366,322.81550907600456,0.0,322.81550907600456,,1148.0464277964586,1148.0464277964586,formula
NGC2955,7.66,245.0,8.47,0.0,13777.205078328981,0.0,13777.205078328981,324.8590323509568,0.0,324.8590323509568,,1148.0464277964586,1148.0464277964586,formula
NGC2955,8.42,247.0,6.0,0.0,12374.664964370548,0.0,12374.664964370548,322.79200578700835,0.0,322.79200578700835,,1148.0464277964586,1148.0464277964586,formula
NGC2955,8.86,267.0,10.3,0.0,11553.984672686232,0.0,11553.984672686232,319.9504714795714,0.0,319.9504714795714,,1148.0464277964586,1148.0464277964586,formula
NGC2955,9.21,255.0,7.27,0.0,10915.484234527687,0.0,10915.484234527687,317.06720076349745,0.0,317.06720076349745,,1148.0464277964586,1148.0464277964586,formula
NGC2955,10.82,253.0,11.2,0.0,8588.406044362293,0.0,8588.406044362293,304.838569410106,0.0,304.838569410106,,1148.0464277964586,1148.0464277964586,formula
NGC2955,11.56,271.0,11.3,0.0,7774.781384083045,0.0,7774.781384083045,299.7940506414362,0.0,299.7940506414362,,1148.0464277964586,1148.0464277964586,formula
NGC2955,12.4,276.0,8.71,0.0,6985.821499999999,0.0,6985.821499999999,294.3198712285665,0.0,294.3198712285665,,1148.0464277964586,1148.0464277964586,formula
NGC2955,14.17,275.0,10.1,0.0,5904.638736767819,0.0,5904.638736767819,289.25547687122537,0.0,289.25547687122537,,1148.0464277964586,1148.0464277964586,formula
NGC2955,16.88,275.0,10.0,0.0,4568.8908175355455,0.0,4568.8908175355455,277.71005923444693,0.0,277.71005923444693,,1148.0464277964586,1148.0464277964586,formula
NGC2955,19.49,276.0,11.7,0.024622443583897216,3812.441031298102,1.450369851211546,3813.891401149314,272.5884731605502,5.3167385115419235,272.64031875054746,,1148.0464277964586,1148.0464277964586,formula
NGC2955,22.19,267.0,15.7,0.04490680783912207,3068.9853943217663,2.3233483696911263,3071.3087426914576,260.96127279732525,7.180188042345834,261.0600333262896,,1148.0464277964586,1148.0464277964586,formula
NGC2955,24.8,257.0,15.1,0.05393691895174129,2520.3345524193546,2.49685835197152,2522.8314107713263,250.00859365229826,7.869058846450044,250.13240291319494,,1148.0464277964586,1148.0464277964586,formula
NGC2955,27.51,254.0,13.6,0.11656932130564852,2074.9989894583787,4.864667136154394,2079.863656594533,238.9209538738702,11.568361721333208,239.2008553348328,,1148.0464277964586,1148.0464277964586,formula
NGC2955,30.12,248.0,11.6,0.14595460408845629,1748.451573705179,5.563169383937537,1754.0147430891166,229.4849916661218,12.944599717418791,229.8497858642557,,1148.0464277964586,1148.0464277964586,formula
NGC2955,35.43,227.0,11.2,0.11170022027958265,1293.7398278295232,3.619447893763827,1297.359275723287,214.09624494605225,11.324179390845607,214.39552033304255,,1148.0464277964586,1148.0464277964586,formula
