galaxy,r_kpc,v_obs_kms,v_vis_kms,v_err_kms,h_kpc,source_path,segment_index,Dw_i,sigma_i,beta_i,S_i,I_int_i,eta_obs_i,I_ext_i,DeltaD_i,eta_radius_term_i,eta_sigma_term_i,eta_dw_term_i,segment_density_eff_msun_per_kpc3,segment_wedge_volume_eff_kpc3,v_bar_kms,delta_v_i,C_i
UGC04278,0.14,5.23,4.427561405559499,5.31,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,1,2.8355161516218255,0.28927692971947927,0.31353504480973726,726880.5543283414,3262656.8830903205,0.7918302165749285,2583470.3063470894,0.2081697834250716,0.8180211785855871,0.7664399756226514,0.22367743441455032,8014255.075794188,6.001880999999999,4.427561405559499,0.15342994157562173,0.031939477708718564
UGC04278,0.42,15.4,11.342332211674986,7.78,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,1,2.8355161516218255,0.28927692971947927,0.31353504480973726,726880.5543283414,3262656.8830903205,0.7918302165749285,2583470.3063470894,0.2081697834250716,0.8180211785855871,0.7664399756226514,0.22367743441455032,8014255.075794188,6.001880999999999,11.342332211674986,0.2634849213198061,0.054849599006916064
UGC04278,0.69,24.4,17.989469141695093,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,1,2.8355161516218255,0.28927692971947927,0.31353504480973726,726880.5543283414,3262656.8830903205,0.7918302165749285,2583470.3063470894,0.2081697834250716,0.8180211785855871,0.7664399756226514,0.22367743441455032,8014255.075794188,6.001880999999999,17.989469141695093,0.26272667452069287,0.05469175493496191
UGC04278,0.97,32.1,24.06953676330311,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,1,2.8355161516218255,0.28927692971947927,0.31353504480973726,726880.5543283414,3262656.8830903205,0.7918302165749285,2583470.3063470894,0.2081697834250716,0.8180211785855871,0.7664399756226514,0.22367743441455032,8014255.075794188,6.001880999999999,24.06953676330311,0.2501701942896228,0.052077875164678857
UGC04278,1.52,37.9,30.751463379813327,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2,2.546239221902346,0.20456881930033632,0.7976920972711736,4433538.900457814,5420202.54660344,0.6752107250628396,3659778.891479559,0.32478927493716037,0.5489702750974296,0.6988520225610094,0.030826147934897463,27169133.96986623,17.919284999999995,30.751463379813327,0.18861574195743197,0.061260370072088864
UGC04278,1.8,40.5,32.047341543410425,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2,2.546239221902346,0.20456881930033632,0.7976920972711736,4433538.900457814,5420202.54660344,0.6752107250628396,3659778.891479559,0.32478927493716037,0.5489702750974296,0.6988520225610094,0.030826147934897463,27169133.96986623,17.919284999999995,32.047341543410425,0.20870761621208825,0.06778599534338728
UGC04278,2.07,43.0,32.20996740141163,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2,2.546239221902346,0.20456881930033632,0.7976920972711736,4433538.900457814,5420202.54660344,0.6752107250628396,3659778.891479559,0.32478927493716037,0.5489702750974296,0.6988520225610094,0.030826147934897463,27169133.96986623,17.919284999999995,32.20996740141163,0.25093099066484575,0.0814996945172986
UGC04278,2.35,45.1,32.03655724324947,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,2,2.546239221902346,0.20456881930033632,0.7976920972711736,4433538.900457814,5420202.54660344,0.6752107250628396,3659778.891479559,0.32478927493716037,0.5489702750974296,0.6988520225610094,0.030826147934897463,27169133.96986623,17.919284999999995,32.03655724324947,0.2896550500388145,0.09407685368399346
UGC04278,2.91,49.2,32.33041911265612,13.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,3,2.426378513021153,0.08815240450134132,0.43380445274413143,1200138.1791641032,3643966.1021440825,0.5788575804417384,2109337.401098836,0.4211424195582616,0.36787944117144233,0.5,0.04908099131923146,31383623.388630666,29.610679999999984,32.33041911265612,0.3428776603118676,0.14440032747621565
UGC04278,3.19,50.3,33.2174532437392,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,3,2.426378513021153,0.08815240450134132,0.43380445274413143,1200138.1791641032,3643966.1021440825,0.5788575804417384,2109337.401098836,0.4211424195582616,0.36787944117144233,0.5,0.04908099131923146,31383623.388630666,29.610679999999984,33.2174532437392,0.33961325559166594,0.1430255481739325
UGC04278,3.46,53.7,34.20640437111156,4.19,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,3,2.426378513021153,0.08815240450134132,0.43380445274413143,1200138.1791641032,3643966.1021440825,0.5788575804417384,2109337.401098836,0.4211424195582616,0.36787944117144233,0.5,0.04908099131923146,31383623.388630666,29.610679999999984,34.20640437111156,0.3630092295882391,0.1528785852707715
UGC04278,3.74,58.0,34.94243981178189,7.53,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,3,2.426378513021153,0.08815240450134132,0.43380445274413143,1200138.1791641032,3643966.1021440825,0.5788575804417384,2109337.401098836,0.4211424195582616,0.36787944117144233,0.5,0.04908099131923146,31383623.388630666,29.610679999999984,34.94243981178189,0.3975441411761743,0.1674227014961452
UGC04278,4.29,67.5,35.66106139755237,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,4,2.3699344128996636,0.041689639545345214,0.044163617525277636,65659.7120825961,1887911.2799215,0.5169277968109085,975913.8185042833,0.4830722031890915,0.2465257034410356,0.3210796614566166,0.0867103914002243,35662040.90302034,41.84045100000001,35.66106139755237,0.4716879792955204,0.2278593513760976
UGC04278,4.57,71.3,35.604461799049844,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,4,2.3699344128996636,0.041689639545345214,0.044163617525277636,65659.7120825961,1887911.2799215,0.5169277968109085,975913.8185042833,0.4830722031890915,0.2465257034410356,0.3210796614566166,0.0867103914002243,35662040.90302034,41.84045100000001,35.604461799049844,0.5006386844453037,0.2418446322966812
UGC04278,4.85,75.6,35.01839802161144,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,4,2.3699344128996636,0.041689639545345214,0.044163617525277636,65659.7120825961,1887911.2799215,0.5169277968109085,975913.8185042833,0.4830722031890915,0.2465257034410356,0.3210796614566166,0.0867103914002243,35662040.90302034,41.84045100000001,35.01839802161144,0.5367936769628117,0.2593101041883989
UGC04278,5.13,80.0,36.532222762925336,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,4,2.3699344128996636,0.041689639545345214,0.044163617525277636,65659.7120825961,1887911.2799215,0.5169277968109085,975913.8185042833,0.4830722031890915,0.2465257034410356,0.3210796614566166,0.0867103914002243,35662040.90302034,41.84045100000001,36.532222762925336,0.5433472154634333,0.26247593647057876
UGC04278,5.68,84.8,42.6416228584232,15.7,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,5,2.3968695918688647,0.026935178969201168,0.02173487997844676,40470.632522920314,995933.9687278895,0.48389899529526903,481931.4468478556,0.516101004704731,0.16736599892091186,0.23404070323620466,0.06875360542075686,69129414.76432447,48.600493000000014,42.6416228584232,0.4971506738393491,0.2565799622581221
UGC04278,5.86,86.3,44.694300531499536,16.8,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,5,2.3968695918688647,0.026935178969201168,0.02173487997844676,40470.632522920314,995933.9687278895,0.48389899529526903,481931.4468478556,0.516101004704731,0.16736599892091186,0.23404070323620466,0.06875360542075686,69129414.76432447,48.600493000000014,44.694300531499536,0.48210543995944916,0.24881510193668807
UGC04278,6.36,90.2,50.74600476884855,8.07,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,5,2.3968695918688647,0.026935178969201168,0.02173487997844676,40470.632522920314,995933.9687278895,0.48389899529526903,481931.4468478556,0.516101004704731,0.16736599892091186,0.23404070323620466,0.06875360542075686,69129414.76432447,48.600493000000014,50.74600476884855,0.4374057120970227,0.22574552747686172
UGC04278,6.51,91.3,52.11115043826993,4.0,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,5,2.3968695918688647,0.026935178969201168,0.02173487997844676,40470.632522920314,995933.9687278895,0.48389899529526903,481931.4468478556,0.516101004704731,0.16736599892091186,0.23404070323620466,0.06875360542075686,69129414.76432447,48.600493000000014,52.11115043826993,0.4292316490879525,0.22152688534536083
UGC04278,6.69,92.8,51.48213282295131,8.75,7.78,data\derived\crossmatch\sparc_structure_test32\per_galaxy\UGC04278_structure_enriched.csv,5,2.3968695918688647,0.026935178969201168,0.02173487997844676,40470.632522920314,995933.9687278895,0.48389899529526903,481931.4468478556,0.516101004704731,0.16736599892091186,0.23404070323620466,0.06875360542075686,69129414.76432447,48.600493000000014,51.48213282295131,0.4452356376837143,0.22978655993891653
